model,protocol,fold,well_id,n_points,sse,rmse,max_abs_error,bias,prefix_len,suffix_len,gr_missing_frac,anchor_tvt,has_typewell,predict_seconds,target_min,target_max,target_range,scored_exact_suffix,trajectory_curvature_deg_per_1000ft,alignment_confidence_mean,alignment_confidence_p10,typewell_gr_correlation,alignment_ok,alignment_failure_reason,alignment_cache_hit,fallback_points,fallback_fraction,dip_fit_r2,particle_confidence_mean,particle_confidence_p10,particle_branch_spread_mean,particle_branch_spread_p90,particle_path_smoothness,particle_fallback_status,particle_fallback_fraction,particle_failure_reason,particle_cache_hit,beam_confidence_mean,beam_confidence_p10,beam_branch_spread_mean,beam_branch_spread_p90,beam_path_smoothness,beam_fallback_status,beam_fallback_fraction,beam_failure_reason,beam_cache_hit
ridge_gated_gbdt,same_well_masked,2,tr000b5,2068,6563.497067136592,1.7815268845014511,2.9676169593075983,-1.4777361483946294,200,2068,0.5421538461538462,31.16241529863307,True,0.0840890830004355,31.1511795303691,35.93861963291764,4.787440102548544,True,639.9758023869924,0.0,0.0,,False,affine_calibration_unusable,,2068,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr0005c,1836,26948.234992338457,3.8311470742225207,9.277384989031074,2.8006531207297276,200,1836,0.0,4.511471330929968,True,0.01482095999926969,-13.26441840449635,4.520658792971972,17.785077197468322,True,717.3899210800612,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr0005c,1836,18005.435788785853,3.1315942007068527,8.331335099046132,2.324583466245423,200,1836,0.0,4.511471330929968,True,0.022674238000035984,-13.26441840449635,4.520658792971972,17.785077197468322,True,717.3899210800612,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr0005c,1836,21843.93686833528,3.4492853028418047,8.694129792745974,2.317775324157569,200,1836,0.0,4.511471330929968,True,0.02173867999954382,-13.26441840449635,4.520658792971972,17.785077197468322,True,717.3899210800612,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr0005c,1836,16775.887365417384,3.02277911104151,8.232397779637745,2.1027583370060805,200,1836,0.0,4.511471330929968,True,0.027647303000776446,-13.26441840449635,4.520658792971972,17.785077197468322,True,717.3899210800612,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr0005c,1836,26948.234992338457,3.8311470742225207,9.277384989031074,2.8006531207297276,200,1836,0.0,4.511471330929968,True,0.08304506299919012,-13.26441840449635,4.520658792971972,17.785077197468322,True,717.3899210800612,0.0,0.0,,False,affine_calibration_unusable,,1836,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000d3,3173,29890.86816644856,3.06926387994214,5.558954633615377,-2.6592335532270046,2644,3173,0.7351501668520578,20.910790608976946,True,0.016709966000235,17.439908144965937,20.927037313172825,3.487129168206888,True,664.9772061221943,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000d3,3173,30077.05377714102,3.078808026578794,5.61373145326052,-2.64729271011088,2644,3173,0.7351501668520578,20.910790608976946,True,0.023653438000110327,17.439908144965937,20.927037313172825,3.487129168206888,True,664.9772061221943,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000d3,3173,26713.10344244075,2.9015304786135867,5.374486120837515,-2.4613120382096687,2644,3173,0.7351501668520578,20.910790608976946,True,0.02337509900007717,17.439908144965937,20.927037313172825,3.487129168206888,True,664.9772061221943,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr000d3,3173,27652.48090861234,2.952106455929239,5.480450049876612,-2.4957649371741844,2644,3173,0.7351501668520578,20.910790608976946,True,0.03161009299947182,17.439908144965937,20.927037313172825,3.487129168206888,True,664.9772061221943,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr000d3,3173,29890.86816644856,3.06926387994214,5.558954633615377,-2.6592335532270046,2644,3173,0.7351501668520578,20.910790608976946,True,0.0426369100005104,17.439908144965937,20.927037313172825,3.487129168206888,True,664.9772061221943,0.0,0.0,,False,insufficient_hidden_gr_rows,,3173,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr0009d,3222,10494.488246768376,1.804753383577193,3.3254456801026513,-1.5681785708854032,1996,3222,0.052843601895734595,1.0947039562711751,True,0.01605603699954372,-9.693786773559587,1.086542661795021,10.780329435354608,True,672.9324136034986,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr0009d,3222,14609.015519575798,2.129353212195947,3.666111134617306,-1.9452699762322432,1996,3222,0.052843601895734595,1.0947039562711751,True,0.024632624000332726,-9.693786773559587,1.086542661795021,10.780329435354608,True,672.9324136034986,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr0009d,3222,14804.073663040286,2.143521533208196,3.6848821112695638,-1.9544981810903437,1996,3222,0.052843601895734595,1.0947039562711751,True,0.026356147000115016,-9.693786773559587,1.086542661795021,10.780329435354608,True,672.9324136034986,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr0009d,3222,18427.248811530757,2.391484012616016,3.9460031606483876,-2.22547462235438,1996,3222,0.052843601895734595,1.0947039562711751,True,0.03419410400056222,-9.693786773559587,1.086542661795021,10.780329435354608,True,672.9324136034986,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr0009d,3222,63068.62947273555,4.424293491232919,8.5588869329639,2.871978143540369,1996,3222,0.052843601895734595,1.0947039562711751,True,0.04618673300046794,-9.693786773559587,1.086542661795021,10.780329435354608,True,672.9324136034986,0.9347918007676569,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr00066,3353,5517.476537018596,1.282783812138406,1.8201594528236544,1.1661580855721134,2141,3353,0.0,14.555271314843448,True,0.01709498599939252,6.271228354202396,14.594845357122589,8.323617002920193,True,650.6382119206224,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr00066,3353,4973.83278398202,1.217948187832293,1.7611875753809088,1.0990999757806577,2141,3353,0.0,14.555271314843448,True,0.024258873999315256,6.271228354202396,14.594845357122589,8.323617002920193,True,650.6382119206224,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr00066,3353,12835.0833376849,1.9565122423318855,2.523103003714146,1.8844148650867802,2141,3353,0.0,14.555271314843448,True,0.024948090999714623,6.271228354202396,14.594845357122589,8.323617002920193,True,650.6382119206224,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr00066,3353,12996.922707485739,1.9688085711479797,2.523153589474985,1.906983603327279,2141,3353,0.0,14.555271314843448,True,0.03304681299960066,6.271228354202396,14.594845357122589,8.323617002920193,True,650.6382119206224,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr00066,3353,191.82855755961955,0.23918825689546172,0.6770866704512946,0.15867868822474804,2141,3353,0.0,14.555271314843448,True,0.04564312799993786,6.271228354202396,14.594845357122589,8.323617002920193,True,650.6382119206224,0.8812608653939814,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr00057,3071,50095.62293357223,4.038871002574692,7.3309938688431036,3.554996418494461,200,3071,0.0518910741301059,6.410823637754863,True,0.01575382000009995,3.331257071562016,6.415413346948065,3.084156275386049,True,675.3044718182219,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr00057,3071,29712.057490615585,3.1104731380449784,6.187776754816026,2.441131680688568,200,3071,0.0518910741301059,6.410823637754863,True,0.02413335600067512,3.331257071562016,6.415413346948065,3.084156275386049,True,675.3044718182219,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr00057,3071,44597.373072213515,3.810787489936864,6.9916373267614915,3.3232460685214584,200,3071,0.0518910741301059,6.410823637754863,True,0.024091625999972166,3.331257071562016,6.415413346948065,3.084156275386049,True,675.3044718182219,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr00057,3071,25167.16762530338,2.862709390674392,5.8037540921753585,2.179621321551425,200,3071,0.0518910741301059,6.410823637754863,True,0.03143560700027592,3.331257071562016,6.415413346948065,3.084156275386049,True,675.3044718182219,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr00057,3071,50095.62293357223,4.038871002574692,7.3309938688431036,3.554996418494461,200,3071,0.0518910741301059,6.410823637754863,True,0.12132924299930892,3.331257071562016,6.415413346948065,3.084156275386049,True,675.3044718182219,0.9896423951494587,1.0,,True,,,3071,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr0007c,1150,25.669085996234685,0.14940195562492448,0.26578900783582426,-0.10803255710142057,1784,1150,0.1270812928501469,32.19591525370943,True,0.014695562999804679,32.06102482060719,32.562478508929885,0.5014536883226981,True,648.2392144444551,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr0007c,1150,657.1133034893596,0.7559119476496209,0.888773151213254,-0.7547652867412957,1784,1150,0.1270812928501469,32.19591525370943,True,0.0225074769996354,32.06102482060719,32.562478508929885,0.5014536883226981,True,648.2392144444551,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr0007c,1150,383.09765524581803,0.5771727608488889,0.84865030402635,0.5689752328121928,1784,1150,0.1270812928501469,32.19591525370943,True,0.023282986000594974,32.06102482060719,32.562478508929885,0.5014536883226981,True,648.2392144444551,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr0007c,1150,28.947843345853105,0.15865698122694186,0.30136111349595396,-0.1530177172042845,1784,1150,0.1270812928501469,32.19591525370943,True,0.03016035099972214,32.06102482060719,32.562478508929885,0.5014536883226981,True,648.2392144444551,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr0007c,1150,261.2199496904424,0.4766002332558337,0.9852527918404377,0.38151816272808764,1784,1150,0.1270812928501469,32.19591525370943,True,0.041244482999900356,32.06102482060719,32.562478508929885,0.5014536883226981,True,648.2392144444551,0.8678877908336925,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr00084,1986,2216.90495306042,1.056535063742149,1.908516584570334,0.8646863345135747,3734,1986,0.8093693226057618,-3.1525076104924787,True,0.015492081999582297,-3.310876996967968,-1.9700480310667905,1.3408289659011776,True,674.0702631733185,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr00084,1986,3708.5315403446534,1.3665054445858995,2.2927264782837704,1.2152729820178816,3734,1986,0.8093693226057618,-3.1525076104924787,True,0.023140751000028104,-3.310876996967968,-1.9700480310667905,1.3408289659011776,True,674.0702631733185,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr00084,1986,2078.376093095657,1.0229924936391876,1.8620585679948358,0.8220051150791948,3734,1986,0.8093693226057618,-3.1525076104924787,True,0.02316385500034812,-3.310876996967968,-1.9700480310667905,1.3408289659011776,True,674.0702631733185,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr00084,1986,2843.48975671105,1.1965647701228797,2.0902665073177276,1.019433015873203,3734,1986,0.8093693226057618,-3.1525076104924787,True,0.03020668499993917,-3.310876996967968,-1.9700480310667905,1.3408289659011776,True,674.0702631733185,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr00084,1986,2216.90495306042,1.056535063742149,1.908516584570334,0.8646863345135747,3734,1986,0.8093693226057618,-3.1525076104924787,True,0.04191422700023395,-3.310876996967968,-1.9700480310667905,1.3408289659011776,True,674.0702631733185,0.0,0.0,,False,insufficient_hidden_gr_rows,,1986,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr0006e,2956,486.11080221240456,0.4055229346725884,0.827709060371796,0.09921903768174282,586,2956,0.09679901508156356,6.732295365754299,True,0.015223544000036782,1.4338558221069952,6.787534150107808,5.353678328000813,True,654.319460313301,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr0006e,2956,915.6789476331307,0.5565694955656103,1.1356358349371094,0.3867477612309595,586,2956,0.09679901508156356,6.732295365754299,True,0.024498910999682266,1.4338558221069952,6.787534150107808,5.353678328000813,True,654.319460313301,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr0006e,2956,563.6515131796534,0.4366697663423713,0.9024108738691936,0.20108104061728146,586,2956,0.09679901508156356,6.732295365754299,True,0.023848787000133598,1.4338558221069952,6.787534150107808,5.353678328000813,True,654.319460313301,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr0006e,2956,1385.275742935908,0.6845669054839462,1.320322550945693,0.5409549913033119,586,2956,0.09679901508156356,6.732295365754299,True,0.03182400000059715,1.4338558221069952,6.787534150107808,5.353678328000813,True,654.319460313301,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr0006e,2956,578.333644297347,0.4423204452482651,0.8325999426228554,-0.34744737184523317,586,2956,0.09679901508156356,6.732295365754299,True,0.04135848499936401,1.4338558221069952,6.787534150107808,5.353678328000813,True,654.319460313301,0.9710071473520059,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000a0,2595,43027.23995822838,4.07195587484886,7.278717832340405,3.357002418152545,1670,2595,0.0575801749271137,38.835844683053374,True,0.01536270499946113,32.794336865833415,38.83651875189227,6.042181886058856,True,692.5022532866543,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000a0,2595,43766.827642387034,4.106802836104815,7.371922538778421,3.3948856916115293,1670,2595,0.0575801749271137,38.835844683053374,True,0.022610383000028378,32.794336865833415,38.83651875189227,6.042181886058856,True,692.5022532866543,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000a0,2595,38094.75375997574,3.831456544500946,6.986751349104701,3.051006617714493,1670,2595,0.0575801749271137,38.835844683053374,True,0.023451427000509284,32.794336865833415,38.83651875189227,6.042181886058856,True,692.5022532866543,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr000a0,2595,38230.791187894996,3.838291567003659,7.05780356517306,3.0532544147990843,1670,2595,0.0575801749271137,38.835844683053374,True,0.03145641999981308,32.794336865833415,38.83651875189227,6.042181886058856,True,692.5022532866543,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr000a0,2595,52.06999895949667,0.14165278040454352,0.2986329866724944,0.1169955368844341,1670,2595,0.0575801749271137,38.835844683053374,True,0.044210545999703754,32.794336865833415,38.83651875189227,6.042181886058856,True,692.5022532866543,0.8893461283851594,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr00001,3735,1767.4545497119148,0.6879055673089506,1.264471724649546,0.4367103676872246,835,3735,0.04105960264900662,5.597987221267413,True,0.01663122399986605,5.605742711432256,13.40123409936427,7.795491387932014,True,646.5626473309338,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr00001,3735,1838.258322370038,0.7015489312302585,1.387939831683397,0.4680481071381576,835,3735,0.04105960264900662,5.597987221267413,True,0.024650336999911815,5.605742711432256,13.40123409936427,7.795491387932014,True,646.5626473309338,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr00001,3735,1698.353068042021,0.6743241086390428,1.2135974913284606,0.3765142773337844,835,3735,0.04105960264900662,5.597987221267413,True,0.027388507999603462,5.605742711432256,13.40123409936427,7.795491387932014,True,646.5626473309338,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr00001,3735,2118.1310699458772,0.753062657052756,1.3669092829101004,0.5363665072773299,835,3735,0.04105960264900662,5.597987221267413,True,0.033250408000640164,5.605742711432256,13.40123409936427,7.795491387932014,True,646.5626473309338,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr00001,3735,3116.0476058392833,0.9133910229837372,1.723886827258145,-0.7645395287220088,835,3735,0.04105960264900662,5.597987221267413,True,0.049593636999816226,5.605742711432256,13.40123409936427,7.795491387932014,True,646.5626473309338,0.9657158527954923,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000c2,3862,32648.191798653548,2.9075248272527316,4.846754963888595,-2.609349392880129,529,3862,0.0,9.483669420104038,True,0.02441460600039136,5.830171246946295,9.561985105461822,3.731813858515527,True,639.4529298160194,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000c2,3862,20057.70271155655,2.2789482337669895,4.167759855417043,-1.8562066863840208,529,3862,0.0,9.483669420104038,True,0.04622513399954187,5.830171246946295,9.561985105461822,3.731813858515527,True,639.4529298160194,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000c2,3862,35589.48738840173,3.0356712085265407,4.956920607850413,-2.7672065094698657,529,3862,0.0,9.483669420104038,True,0.04184866600007808,5.830171246946295,9.561985105461822,3.731813858515527,True,639.4529298160194,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr000c2,3862,23950.171460893387,2.4902799888386653,4.421197153458165,-2.116586510416336,529,3862,0.0,9.483669420104038,True,0.03326177200051461,5.830171246946295,9.561985105461822,3.731813858515527,True,639.4529298160194,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr000c2,3862,161.0932923410512,0.20423614008518595,0.4154030456335125,-0.1427439124433505,529,3862,0.0,9.483669420104038,True,0.043731008000577276,5.830171246946295,9.561985105461822,3.731813858515527,True,639.4529298160194,0.7972410124682047,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000c4,2153,24780.447183618737,3.392599195356538,6.147085270795611,2.8799772248282354,3277,2153,0.08677304496900963,-5.878536057348094,True,0.01566434100004699,-8.001102111341288,-5.217422551419143,2.7836795599221444,True,661.0280132189455,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000c4,2153,26600.840878760573,3.5150027388258023,6.217738736883375,3.046796614638455,3277,2153,0.08677304496900963,-5.878536057348094,True,0.022911437000402657,-8.001102111341288,-5.217422551419143,2.7836795599221444,True,661.0280132189455,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000c4,2153,35222.67297098617,4.044726313111078,6.831097669395051,3.6456810624115774,3277,2153,0.08677304496900963,-5.878536057348094,True,0.02402170900040801,-8.001102111341288,-5.217422551419143,2.7836795599221444,True,661.0280132189455,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr000c4,2153,34616.16691301817,4.009751635785758,6.705682463347374,3.6322942467343613,3277,2153,0.08677304496900963,-5.878536057348094,True,0.03173260899984598,-8.001102111341288,-5.217422551419143,2.7836795599221444,True,661.0280132189455,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr000c4,2153,3328.609352968021,1.24339581034499,1.9967378210618048,-1.0627432621001998,3277,2153,0.08677304496900963,-5.878536057348094,True,0.04414218500005518,-8.001102111341288,-5.217422551419143,2.7836795599221444,True,661.0280132189455,0.7151855844115493,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000a5,3737,8321.05063613164,1.492201710530716,3.915383682444763,0.29880688180138365,200,3737,0.012870662460567823,11.042879744070012,True,0.0160727330003283,-1.1739900032888757,11.060571365251104,12.234561368539978,True,665.6314093453784,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000a5,3737,8768.79473830096,1.5318223547784948,2.8526918278242155,-0.6142133009209597,200,3737,0.012870662460567823,11.042879744070012,True,0.023695553999459662,-1.1739900032888757,11.060571365251104,12.234561368539978,True,665.6314093453784,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000a5,3737,11160.096210641514,1.7281141266550808,4.464752144516908,1.0181086801038937,200,3737,0.012870662460567823,11.042879744070012,True,0.024470749000101932,-1.1739900032888757,11.060571365251104,12.234561368539978,True,665.6314093453784,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr000a5,3737,6846.796922490255,1.3535745323332895,3.181941170035505,-0.1684408789068127,200,3737,0.012870662460567823,11.042879744070012,True,0.03117377399939869,-1.1739900032888757,11.060571365251104,12.234561368539978,True,665.6314093453784,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr000a5,3737,8321.05063613164,1.492201710530716,3.915383682444763,0.29880688180138365,200,3737,0.012870662460567823,11.042879744070012,True,0.13270940799975506,-1.1739900032888757,11.060571365251104,12.234561368539978,True,665.6314093453784,0.7183213160388742,1.0,,True,,,3737,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr00022,2467,3362.5333452879413,1.1674780529715423,2.167142835713202,-0.9716912265795061,4032,2467,0.06803479812625474,-8.913934013655766,True,0.015759640000396757,-9.17739513260512,-8.623211667747487,0.5541834648576334,True,648.7703604485824,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr00022,2467,1739.0563967769133,0.839599668336825,1.7339027309536466,-0.49039028862451467,4032,2467,0.06803479812625474,-8.913934013655766,True,0.0232299300005252,-9.17739513260512,-8.623211667747487,0.5541834648576334,True,648.7703604485824,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr00022,2467,1499.161305991138,0.7795421587680634,1.6282093679145255,-0.44404664544253974,4032,2467,0.06803479812625474,-8.913934013655766,True,0.024320966999766824,-9.17739513260512,-8.623211667747487,0.5541834648576334,True,648.7703604485824,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr00022,2467,1200.4894958627929,0.6975809425491057,1.2425398730757706,0.16176861313578034,4032,2467,0.06803479812625474,-8.913934013655766,True,0.03213135000078182,-9.17739513260512,-8.623211667747487,0.5541834648576334,True,648.7703604485824,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr00022,2467,136.3194887528057,0.23506848026605978,0.5188267229228121,-0.21098439906141886,4032,2467,0.06803479812625474,-8.913934013655766,True,0.0436704470002951,-9.17739513260512,-8.623211667747487,0.5541834648576334,True,648.7703604485824,0.9185357623651962,1.0,,True,,,0,0.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr00028,2993,25640.142900869196,2.9268931095270845,5.666444077248293,2.193787012113097,200,2993,0.0,46.96720014130787,True,0.015386021999802324,38.64053613436895,46.97556336600313,8.335027231634179,True,698.3899567907439,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr00028,2993,24731.36114445734,2.874555189777535,5.677788858454406,1.819466268264074,200,2993,0.0,46.96720014130787,True,0.021825611000167555,38.64053613436895,46.97556336600313,8.335027231634179,True,698.3899567907439,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr00028,2993,26074.06260096589,2.9515557689217213,5.71970918042603,2.1840186064889378,200,2993,0.0,46.96720014130787,True,0.022146111000438395,38.64053613436895,46.97556336600313,8.335027231634179,True,698.3899567907439,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr00028,2993,26744.74144812509,2.9892748170555943,5.854226592456506,1.994124293160194,200,2993,0.0,46.96720014130787,True,0.027579255000091507,38.64053613436895,46.97556336600313,8.335027231634179,True,698.3899567907439,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr00028,2993,25640.142900869196,2.9268931095270845,5.666444077248293,2.193787012113097,200,2993,0.0,46.96720014130787,True,0.11085780699977477,38.64053613436895,46.97556336600313,8.335027231634179,True,698.3899567907439,0.0,0.0,,False,affine_calibration_unusable,,2993,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000b3,2181,13441.301585824447,2.4825204229851745,4.176797122917087,2.136313455602538,200,2181,0.12054850593532541,47.1237773152982,True,0.015244093000546854,46.98300043625552,48.11644142374909,1.1334409874935645,True,676.9581729944838,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000b3,2181,9334.976613538774,2.06884895506451,3.7379185641291173,1.6409106887279818,200,2181,0.12054850593532541,47.1237773152982,True,0.022523597999679623,46.98300043625552,48.11644142374909,1.1334409874935645,True,676.9581729944838,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000b3,2181,14965.351153801897,2.619483234052267,4.335499783707668,2.2896083679125705,200,2181,0.12054850593532541,47.1237773152982,True,0.023308611999709683,46.98300043625552,48.11644142374909,1.1334409874935645,True,676.9581729944838,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_multibranch,same_well_masked,2,tr000b3,2181,10301.935490668891,2.1733595520821507,3.88230492216902,1.7635082157598398,200,2181,0.12054850593532541,47.1237773152982,True,0.031055434999871068,46.98300043625552,48.11644142374909,1.1334409874935645,True,676.9581729944838,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_gated_gbdt,same_well_masked,2,tr000b3,2181,13441.301585824447,2.4825204229851745,4.176797122917087,2.136313455602538,200,2181,0.12054850593532541,47.1237773152982,True,0.0945056749997093,46.98300043625552,48.11644142374909,1.1334409874935645,True,676.9581729944838,0.9666166592946299,1.0,,True,,,2181,1.0,,,,,,,,,,,,,,,,,,,
ridge_default,same_well_masked,2,tr000cb,1837,1050.9247583178385,0.7563646682206405,1.5123270631253405,-0.6592254363659382,2697,1837,0.13467273583424894,16.170902915415603,True,0.015424877999976161,16.170922781577037,20.16979733765628,3.998874556079244,True,693.930945002689,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_affine_cal,same_well_masked,2,tr000cb,1837,982.2974633959589,0.7312517747545181,1.4139275039664945,-0.6415655162701221,2697,1837,0.13467273583424894,16.170902915415603,True,0.02255591999983153,16.170922781577037,20.16979733765628,3.998874556079244,True,693.930945002689,,,,,,,0,,,,,,,,,,,,,,,,,,,,
ridge_multibranch,same_well_masked,2,tr000cb,1837,299.0705186958304,0.4034894872254869,1.0052166084507128,-0.1865324663582753,2697,1837,0.13467273583424894,16.170902915415603,True,0.024369161000322492,16.170922781577037,20.16979733765628,3.998874556079244,True,693.930945002689,,,,,,,0,,,,,,,,,,,,,,,,,,,,
