protocol,well_id,fold,n_points,prefix_len,suffix_len,gr_missing_frac,rmse_default,rmse_candidate,sse_default,sse_candidate,delta_rmse,delta_sse,improved,degraded,unchanged,particle_confidence_mean,particle_confidence_p10,particle_branch_spread_mean,particle_branch_spread_p90,particle_path_smoothness,particle_fallback_status,particle_fallback_fraction,particle_failure_reason,particle_cache_hit,beam_confidence_mean,beam_confidence_p10,beam_branch_spread_mean,beam_branch_spread_p90,beam_path_smoothness,beam_fallback_status,beam_fallback_fraction,beam_failure_reason,beam_cache_hit,candidate_arm
same_well_masked,tr0005f,4,2186,4357,2186,0.6859892312979723,4.28532698775317,4.04019306779483,40143.76387883694,35682.42781477547,-0.24513391995834066,-4461.33606406147,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000c6,1,1992,2870,1992,0.1060694484972279,0.7206402133234254,0.4781757805286206,1034.4900555811937,455.47493755163777,-0.24246443279480484,-579.0151180295559,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ab,0,2212,200,2212,0.08590576766856214,1.2689775818080586,1.027691865339916,3561.9926761267193,2336.2050610298697,-0.24128571646814256,-1225.7876150968495,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000a0,2,2595,1670,2595,0.0575801749271137,4.07195587484886,3.831456544500946,43027.23995822838,38094.75375997574,-0.24049933034791415,-4932.486198252642,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00057,2,3071,200,3071,0.0518910741301059,4.038871002574692,3.810787489936864,50095.62293357223,44597.373072213515,-0.228083512637828,-5498.249861358716,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00024,1,2599,2329,2599,0.06137903547229972,4.320487484173519,4.0955071370962575,48514.52485023916,43593.49146730659,-0.22498034707726156,-4921.0333829325755,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00021,2,3251,1933,3251,0.034854771784232366,1.0716409623505254,0.860776170877407,3733.4950589617583,2408.781688755056,-0.21086479147311843,-1324.7133702067022,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000eb,1,2505,200,2505,0.0,1.678815943055748,1.4688732278408694,7060.149541498693,5404.759341466474,-0.20994271521487873,-1655.3902000322187,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e8,3,2929,1435,2929,0.0,1.7572065489488156,1.551521760514889,9044.092552253347,7050.746716145726,-0.20568478843392657,-1993.345836107621,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000a1,3,2904,200,2904,0.0,4.357150374505115,4.156892523760864,55131.74125708937,50180.409838703396,-0.20025785074425073,-4951.331418385977,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00070,3,1835,1694,1835,0.06711409395973154,0.7338415153024482,0.5422060759050893,988.1903831818569,539.4669317533057,-0.19163543939735894,-448.72345142855113,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000c3,4,3649,933,3649,0.07520349896731868,0.8261045067286986,0.6405381553242215,2490.255145880715,1497.1450296270455,-0.18556635140447708,-993.1101162536697,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00097,1,1430,1918,1430,0.2402678945165341,2.00496227440365,1.8273376863021735,5748.419422148055,4775.003118285658,-0.1776245881014764,-973.4163038623965,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00031,3,2623,720,2623,0.0,1.0362073999310488,0.8592556471421152,2816.3827095873003,1936.6140607229488,-0.1769517527889336,-879.7686488643515,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000da,1,3852,751,3852,0.0,1.6161640013275655,1.4418141876236832,10061.370377028814,8007.6460400900905,-0.17434981370388236,-2053.7243369387234,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0000f,3,2473,200,2473,0.101712506486767,2.49452796226008,2.3237549574192844,15388.662302872131,13353.79715356922,-0.17077300484079538,-2034.865149302912,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0000e,1,1313,2344,1313,0.09698189134808853,0.4921278955979703,0.3242532613987707,317.9952935665267,138.04905309392197,-0.16787463419919962,-179.94624047260473,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000d3,2,3173,2644,3173,0.7351501668520578,3.06926387994214,2.9015304786135867,29890.86816644856,26713.10344244075,-0.1677334013285532,-3177.7647240078077,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00079,4,1768,1058,1768,0.15063125816282108,1.7067259976509104,1.5391443652307233,5150.031299709652,4188.330786573988,-0.1675816324201871,-961.7005131356636,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e9,1,3452,1989,3452,0.0,1.130362126333183,0.9660773364834156,4410.684388510534,3221.770310070907,-0.16428478984976724,-1188.9140784396268,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0002c,0,2745,468,2745,0.03289694528365223,1.5767293271450236,1.4180521924447604,6824.2768936124,5519.84369626534,-0.15867713470026312,-1304.4331973470598,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00048,1,2125,2522,2125,0.0,0.5184775601589202,0.361057854910434,571.2403333252366,277.0208960091135,-0.1574197052484862,-294.2194373161231,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000c5,4,3186,1949,3186,0.07162600648960461,4.035484050378919,3.8871196636576886,51884.429025468395,48139.50190478732,-0.14836438672123053,-3744.9271206810736,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00061,4,2525,710,2525,0.09774305555555556,1.7496678101147891,1.6052109337353264,7729.8770505235025,6506.172908003183,-0.1444568763794627,-1223.7041425203197,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000bf,4,2997,200,2997,0.719300866447565,1.5544879118928614,1.410530404177206,7242.048706658423,5962.819275261612,-0.1439575077156554,-1279.2294313968105,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0007e,3,2744,1270,2744,0.7169280852323172,2.1931838469591662,2.050180643582012,13198.791980727794,11533.692402097558,-0.14300320337715444,-1665.0995786302356,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00009,1,2245,200,2245,0.02335907335907336,0.9034927642577529,0.7656953252229121,1832.5916480234293,1316.2195482481563,-0.13779743903484087,-516.372099775273,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b9,1,3355,1283,3355,0.0,3.2694593734187416,3.131901762984627,35862.81821433167,32908.55303076875,-0.13755761043411452,-2954.265183562922,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00037,4,1859,446,1859,0.143611911623439,2.58557385562312,2.4527261880127327,12427.77223079728,11183.494435502695,-0.13284766761038735,-1244.2777952945853,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000d9,4,3662,520,3662,0.6907190209077001,1.7862254809507305,1.657558992082015,11683.982578737061,10061.351636393385,-0.12866648886871546,-1622.630942343676,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00046,0,2362,648,2362,0.02475800446760983,1.0976103067639478,0.9756984753516775,2845.6156865851253,2248.594509966075,-0.12191183141227024,-597.0211766190505,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000aa,3,2609,3278,2609,0.06497175141242938,3.402225484166765,3.2829699282142712,30199.53568150185,28119.519052799995,-0.11925555595249371,-2080.0166287018546,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0006a,2,2356,3858,2356,0.0,0.9372281946567749,0.8312006877441717,2069.5025989532114,1627.7476382698408,-0.10602750691260321,-441.75496068337065,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b2,3,1372,1021,1372,0.023373173970783534,0.4986458083208854,0.3937725666010435,341.14456503801716,212.73797653279047,-0.10487324171984191,-128.4065885052267,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e1,0,2058,272,2058,0.1390154968094804,1.8870164911397898,1.7899439423084993,7328.190687461393,6593.624793576985,-0.09707254883129046,-734.5658938844081,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00073,1,1859,200,1859,0.18900023304591004,1.0959332900192402,1.0016494438470664,2232.7887139044847,1865.1376899396369,-0.09428384617217378,-367.6510239648478,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ed,3,3197,915,3197,0.09139417156929812,1.8324831067832077,1.741806154252879,10735.50789425674,9699.342106741275,-0.09067695253032859,-1036.1657875154651,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e5,0,1450,1559,1450,0.0,1.5214282770794452,1.4315472343103317,3356.378803330547,2971.5248518892613,-0.08988104276911346,-384.8539514412855,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00065,2,1950,1689,1950,0.639112542494185,0.7301616263412608,0.6419082566602521,1039.6152011335641,803.4901094387778,-0.08825336968100872,-236.1250916947863,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00092,3,1842,930,1842,0.09037711313394019,0.2741050375084452,0.18756695582210658,138.39603886418632,64.80407049195738,-0.08653808168633864,-73.59196837222895,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0009a,0,1936,2689,1936,0.0,0.6900206329677805,0.6040802172367856,921.7847255115526,706.4713915468463,-0.08594041573099487,-215.3133339647062,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000a4,1,1511,732,1511,0.0,0.3327429797961043,0.2528979891455406,167.29473270202547,96.63962069283942,-0.07984499065056366,-70.65511200918606,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00089,1,1892,200,1892,0.21824644549763034,0.8599482483389499,0.781498098302849,1399.1547927417637,1155.5187133156342,-0.0784501500361009,-243.63607942612953,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000dd,1,2872,802,2872,0.15582034830430797,4.653011606545529,4.574663139409725,62180.28485457935,60103.90303382065,-0.0783484671358039,-2076.381820758703,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0007a,1,2430,3443,2430,0.0,1.3761724387930834,1.3003835718122996,4602.056912543698,4109.123764229534,-0.0757888669807838,-492.9331483141641,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0008b,4,2179,2491,2179,0.7865381807563148,1.1950016149032237,1.1222046775498027,3111.67488511484,2744.109134187637,-0.07279693735342097,-367.56575092720277,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00071,2,1695,200,1695,0.1494435612082671,0.7128727557785288,0.6415739670098448,861.3779242535094,697.6910779703503,-0.07129878876868401,-163.68684628315907,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00027,4,2037,200,2037,0.12438739789964995,1.2469677036460227,1.1775269517551274,3167.3892606681106,2824.442523937504,-0.06944075189089527,-342.9467367306065,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0005e,2,987,1570,987,0.04966139954853273,0.3922343034875774,0.3241093827215657,151.84772809756393,103.68128237256833,-0.06812492076601168,-48.1664457249956,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b7,2,1205,2285,1205,0.7488817891373802,0.3215908972587422,0.25746766719896635,124.62194976561787,79.87896758171762,-0.06412323005977583,-44.74298218390025,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ca,4,3115,2250,3115,0.0,0.7518985488813654,0.6896983835543221,1761.069697627848,1481.7552247642404,-0.06220016532704331,-279.31447286360753,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ad,3,3617,846,3617,0.5429455445544554,1.1146805096894106,1.0532161990444784,4494.168214110783,4012.2091970997194,-0.061464310644932185,-481.9590170110637,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00059,3,2065,2408,2065,0.0,1.1706247789775883,1.1121734831821106,2829.7983005678166,2554.2601540719297,-0.0584512957954777,-275.53814649588685,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000d7,2,1044,1700,1044,0.10137275607180571,2.2864082979550022,2.2309972971072956,5457.68007277562,5196.352293046862,-0.05541100084770667,-261.3277797287583,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ef,0,2253,442,2253,0.19098625707356506,0.5568551852804257,0.5058465560231933,698.6275821829399,576.4993032559041,-0.051008629257232374,-122.12827892703581,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00026,3,2443,3670,2443,0.0,0.2973768281919104,0.24847510312361612,216.04176512081006,150.83051919900853,-0.048901725068294294,-65.21124592180152,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000dc,4,3319,2339,3319,0.059708143032193385,1.0112185200772925,0.9635969400923655,3393.8862496577203,3081.7547699488723,-0.047621579984927,-312.131479708848,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ea,4,1520,1485,1520,0.6901657458563536,0.5502114701652776,0.5028840191623607,460.1536460901831,384.3963518279122,-0.04732745100291691,-75.75729426227088,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0008d,0,3861,803,3861,0.03401759530791789,5.592498440366816,5.5466006006488975,120756.78582805584,118782.80871946135,-0.04589783971791839,-1973.9771085944958,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b1,3,2597,2234,2597,0.7036887452880991,2.503274055529723,2.4635662710332897,16273.79144943812,15761.605330294142,-0.039707784496433085,-512.1861191439784,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00020,2,3495,289,3495,0.6487154828960022,0.7609366736963836,0.7243313801277662,2023.6910517095278,1833.6725390910917,-0.036605293568617414,-190.01851261843603,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00084,2,1986,3734,1986,0.8093693226057618,1.056535063742149,1.0229924936391876,2216.90495306042,2078.376093095657,-0.033542570102961244,-138.52885996476334,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000c7,2,1877,200,1877,0.6703406813627254,1.7464194985266004,1.7130416758067728,5724.814458693234,5508.078616786495,-0.03337782271982759,-216.73584190673864,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00042,2,2629,1581,2629,0.0,2.103013174887603,2.0706630422324963,11627.184743750946,11272.219847215156,-0.032350132655106556,-354.9648965357901,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00004,1,1809,200,1809,0.11125552378476736,1.762145570166133,1.7313719079013987,5617.2290319151325,5422.746468397465,-0.030773662264734325,-194.4825635176676,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0000d,2,2780,581,2780,0.08923628073603648,0.4344979974974267,0.4064133276659133,524.8320573253811,459.17758427445716,-0.028084669831513365,-65.65447305092397,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000a7,1,2873,200,2873,0.07402402402402403,3.6449835660618373,3.620406006245589,38170.40563058127,37657.386814619895,-0.024577559816248318,-513.0188159613754,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b4,3,4119,294,4119,0.0,2.4225839270391756,2.3996208643571837,24174.052167336496,23717.94462545961,-0.022963062681991886,-456.1075418768851,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0009f,3,1947,2309,1947,0.729163308076737,0.6320439672598411,0.6141009096239435,777.7867355419916,734.252498260259,-0.017943057635897652,-43.534237281732544,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0004c,2,1939,703,1939,0.5457323728443572,3.719103867007335,3.702062883521119,26819.7313991889,26574.51774188318,-0.017040983486215744,-245.2136573057178,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00054,2,1457,2582,1457,0.8131368267831149,0.8597637198796091,0.8433219423809466,1077.0051539089218,1036.2065961162086,-0.01644177749866249,-40.798557792713154,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00001,2,3735,835,3735,0.04105960264900662,0.6879055673089506,0.6743241086390428,1767.4545497119148,1698.353068042021,-0.013581458669907787,-69.1014816698937,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0004a,3,3373,335,3373,0.5229487360542296,3.7021401718687126,3.694690456507609,46229.804567349514,46043.937821614556,-0.007449715361103504,-185.86674573495839,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000a3,3,2301,200,2301,0.11978111066072153,1.8056006499716462,1.8054738591304356,7501.705720216651,7500.652204663705,-0.00012679084121058892,-1.0535155529460098,True,False,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00091,0,1568,200,1568,0.0,0.597123432259703,0.597407542681829,559.0804247784574,559.6125705793257,0.0002841104221260604,0.5321458008683067,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00064,0,3011,200,3011,0.6922152088969041,0.8442637707866176,0.8446865073377655,2146.1845384498065,2148.334335287882,0.0004227365511478842,2.1497968380754173,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00012,3,1767,2198,1767,0.0,0.9891717108247481,0.9904508447581836,1728.9400100673597,1733.4144116838465,0.0012791339334354834,4.47440161648683,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0006c,4,3992,384,3992,0.0,0.28973602658392217,0.291328727119155,335.1162846817519,338.81072956150933,0.001592700535232805,3.694444879757441,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00025,4,3480,1930,3480,0.0,2.6668557604604324,2.671238671843535,24750.17637191145,24831.595825994395,0.004382911383102428,81.41945408294487,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e6,0,1605,2018,1605,0.12834736036725325,1.099628179540175,1.1046304611881974,1940.7373238483374,1958.4345715346838,0.005002281648022411,17.697247686346373,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b0,0,2525,500,2525,0.0,0.3579446686926728,0.36436840392947095,323.5140742599059,335.229942799828,0.006423735236798178,11.715868539922099,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00093,4,1471,1320,1471,0.6755044580009385,0.9332248129174665,0.9429959545595855,1281.1064791753602,1308.0740557344593,0.009771141642119008,26.967576559099143,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00029,3,3099,200,3099,0.038141669056495554,0.8692365359304858,0.8799575253862041,2341.5181095735384,2399.6339388533333,0.01072098945571831,58.11582927979498,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0007d,4,3208,2215,3208,0.05410728768393002,0.9675334195630224,0.9807893664806467,3003.0759048519803,3085.9284827360384,0.013255946917624328,82.85257788405806,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00035,1,2067,1169,2067,0.2187441071091835,0.8696795340056349,0.8830004511446902,1563.35993069169,1611.6188098238085,0.013320917139055255,48.258879132118636,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00017,0,1666,512,1666,0.05124869927159209,1.507024174719407,1.5218105066744048,3783.6890240723915,3858.3014255621983,0.014786331954997678,74.61240148980687,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00045,1,1709,1943,1709,0.7377354971087484,0.7213961229510973,0.7380880784304434,889.384733850967,931.0187856896359,0.0166919554793461,41.63405183866894,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e4,3,2164,2981,2164,0.5714872075523327,0.3129796509050983,0.33157895464829257,211.9773507097855,237.92012125047626,0.01859930374319424,25.94277054069076,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00000,0,2913,1249,2913,0.06148409893992933,2.284915521788405,2.3037614699800866,15208.303837200005,15460.21416047529,0.018845948191681394,251.91032327528592,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0004e,0,1813,1797,1813,0.7717130739443112,2.43031454311817,2.4523796138153826,10708.355375405416,10903.682541476457,0.02206507069721253,195.32716607104157,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00028,2,2993,200,2993,0.0,2.9268931095270845,2.9515557689217213,25640.142900869196,26074.06260096589,0.024662659394636854,433.91970009669603,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000cd,3,2885,2344,2885,0.0,1.052497101538768,1.0794389287898785,3195.85917913656,3361.5685368476106,0.026941827251110384,165.70935771105042,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0008f,0,2173,200,2173,0.6849863129079806,1.9086580076372428,1.9366664994279754,7916.185522725912,8150.22140350436,0.028008491790732615,234.0358807784478,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000e7,4,3454,348,3454,0.14608599779492834,0.6013325087979675,0.6304011071802496,1248.9691153180881,1372.6387901963276,0.02906859838228204,123.66967487823945,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0006e,2,2956,586,2956,0.09679901508156356,0.4055229346725884,0.4366697663423713,486.11080221240456,563.6515131796534,0.031146831669782937,77.54071096724886,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0006b,0,1879,2159,1879,0.09869866486395133,1.800915669163773,1.8330311357131572,6094.1555279390095,6313.445908503976,0.03211546654938413,219.29038056496665,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00062,1,2035,557,2035,0.06894315971471796,0.41514028315871154,0.4495839532015672,350.71486031672873,411.3258625368701,0.034443670042855645,60.61100222014136,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00034,4,3550,640,3550,0.015762273901808784,0.32720761549905497,0.36517033085851247,380.08012392404976,473.39026541456985,0.0379627153594575,93.3101414905201,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00088,1,2047,1253,2047,0.06601832803441182,0.5909559437070907,0.6359554711847251,714.871614393405,827.8873726420713,0.04499952747763436,113.01575824866632,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000bb,0,1823,1209,1823,0.0,0.980774655788596,1.0271129054261074,1753.5782010720866,1923.1937580584838,0.04633824963751143,169.61555698639722,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0002b,1,1637,1427,1637,0.18613061050840246,0.7932717768119071,0.8398409605704011,1030.131543157906,1154.6298575278197,0.04656918375849406,124.49831436991371,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ec,1,1618,1798,1618,0.5411203814064363,3.390366907638116,3.4405984376533487,18598.243009283564,19153.42709165755,0.05023153001523273,555.1840823739876,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0000c,1,1925,200,1925,0.03639351960554121,1.026267268648519,1.0776898257852547,2027.457175396136,2235.7245691570265,0.051422557136735714,208.2673937608904,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00074,0,2043,200,2043,0.20623206232062322,3.4060024924308605,3.457935448581163,23700.542634963615,24428.79978847025,0.051932956150302356,728.2571535066345,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00005,1,2969,200,2969,0.0,0.7062508040512723,0.7602310421350271,1480.9080985242908,1715.9372239169313,0.05398023808375485,235.02912539264048,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ee,0,1788,3546,1788,0.6881493962370121,0.24156374725400037,0.2974412908360828,104.3352426494615,158.18672283169255,0.05587754358208241,53.85148018223104,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0005a,4,1378,1221,1378,0.1528790545637415,0.645140916994954,0.7032482056718871,573.5329742323422,681.5009774398442,0.058107288676933044,107.96800320750197,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0008a,3,1611,1674,1611,0.24816176470588236,0.5553723346698938,0.6169169370462488,496.8943109179852,613.1248631226003,0.06154460237635506,116.23055220461515,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0004f,4,2033,200,2033,0.15246842709529276,0.7799032903461659,0.843909386106347,1236.5705062812135,1447.86814463141,0.06400609576018113,211.2976383501964,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr0001a,0,2686,3405,2686,0.09114731685086021,0.6594884603986036,0.7248012188429482,1168.2086289655008,1411.054663162096,0.06531275844434459,242.84603419659516,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00019,3,3877,960,3877,0.6727105806747762,2.5847805276188125,2.6507482953972366,25902.58738758679,27241.610719562603,0.06596776777842406,1339.0233319758117,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00075,2,1563,493,1563,0.06825089803813209,2.1479541769287165,2.2144517558646375,7211.224269487968,7664.6340530582365,0.06649757893592101,453.4097835702687,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000df,4,1788,1558,1788,0.625633034670822,2.1987848486339283,2.2663444092739606,8644.362801320842,9183.734762827838,0.06755956064003232,539.3719615069967,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000d4,4,2949,200,2949,0.057502503218423685,0.43849128541121496,0.5111587364572621,567.0178171682782,770.5243156230684,0.0726674510460471,203.5064984547903,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000b8,1,3555,200,3555,0.065643197458973,1.5380042263221436,1.6120782229360595,8409.199635656878,9238.72047985395,0.0740739966139159,829.5208441970717,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr000ac,0,2101,200,2101,0.0,0.4436173733990762,0.5189329317861198,413.4691817351218,565.7812055411812,0.07531555838704357,152.31202380605936,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00098,1,1172,2047,1172,0.7171487132771578,0.4569765856836144,0.5337219328822707,244.74594703949901,333.85486712159593,0.07674534719865628,89.10892008209692,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
same_well_masked,tr00033,1,2766,3181,2766,0.023872374612647768,2.1349538200210496,2.212801261032803,12607.50493247976,13543.689738011255,0.07784744101175356,936.1848055314949,False,True,False,,,,,,,,,,,,,,,,,,,ridge_multibranch
