protocol,fold,well_id,outcome,candidate,reason,confidence,disagreement,predicted_improvement,pseudo_delta,n_eligible,gate_killed
same_well_masked,3,tr0004a,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.4247596064415282,,0,False
same_well_masked,3,tr00077,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.002893283332220151,0.0851434378234298,2.3662003235005824,,0,False
same_well_masked,3,tr0007e,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.4563494760242588,,0,False
same_well_masked,3,tr00059,applied_beam,beam,all_rules_passed,1.4795489371062116e-05,0.3833276190261625,1.3951543343934367,1.0214690320682904,3,False
same_well_masked,3,tr000a1,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.08447683109169778,0.048470159123513226,0.5066512388021966,,0,False
same_well_masked,3,tr000aa,applied_beam,beam,all_rules_passed,1.462966642191986e-05,0.2225320787226697,0.8773485696129713,1.8384655303193487,3,False
same_well_masked,3,tr00053,applied_beam,beam,all_rules_passed,1.3714731670432994e-05,0.05691378270444363,0.5851556461045442,0.2685122206672344,3,False
same_well_masked,3,tr00096,applied_beam,beam,all_rules_passed,9.556337879326243e-06,0.2629923498911399,1.2684121464075173,0.2524421854347694,3,False
same_well_masked,3,tr0006d,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.002545639448764113,0.16659711381657283,0.5283080096603021,,0,False
same_well_masked,3,tr0006f,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.002602082370308498,0.2926389783399827,1.136168424054105,,0,False
same_well_masked,3,tr0000f,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.030143972222028116,0.22938370736747507,0.497630992333069,,0,False
same_well_masked,3,tr000b1,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,2.225334723710676,,0,False
same_well_masked,3,tr00032,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.00669066499109848,0.05338998735678234,0.42228272923642934,,0,False
same_well_masked,3,tr0001c,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.01562556769357589,0.2952027472687133,0.5703347089325702,,0,False
same_well_masked,3,tr00012,applied_beam,beam,all_rules_passed,1.1938901612082799e-05,0.41581583624818974,0.7288363530515978,0.4536350100494376,3,False
same_well_masked,3,tr00010,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.6864635917698414,,0,False
same_well_masked,3,tr00008,applied_beam,beam,all_rules_passed,1.7284921167179396e-05,0.05664869100087266,0.436334731719823,0.43804188440346636,2,False
same_well_masked,3,tr00052,applied_beam,beam,all_rules_passed,1.0057788105071689e-05,0.14926300791780028,0.7162346483682602,1.0063658758334082,3,False
same_well_masked,3,tr000e4,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,1.0017714936251925,,0,False
same_well_masked,3,tr000b4,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.007782625870622358,0.1185191594928916,0.9720588703256396,,0,False
same_well_masked,3,tr00070,applied_beam,beam,all_rules_passed,1.6641553329775532e-05,0.08557590449867682,1.0875693016139485,0.45941768960564766,3,False
same_well_masked,3,tr00058,applied_beam,beam,all_rules_passed,1.83423321585506e-05,0.05801352622298814,1.2273446664786856,2.40416523810267,3,False
same_well_masked,3,tr00026,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.07080113593852759,0.1608629133876426,-2.4977862129008854,,0,False
same_well_masked,3,tr0001b,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.005338836096372209,0.24105266871678174,0.27191506516146874,,0,False
same_well_masked,3,tr0009f,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.8214916639627404,,0,False
same_well_masked,3,tr000b2,applied_beam,beam,all_rules_passed,2.6275594909648835e-05,0.06033940763949725,1.0079759201208223,0.09453613192112802,2,False
same_well_masked,3,tr00051,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.002839818936389206,0.29418801390825894,0.20653660378920904,,0,False
same_well_masked,3,tr000ad,applied_beam,beam,all_rules_passed,7.475559669353959e-06,0.09996354687335436,0.2643928719123137,0.3411286509299551,3,False
same_well_masked,3,tr000a3,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.015926627392266003,0.2649089912713634,0.5302325975397392,,0,False
same_well_masked,3,tr00092,applied_beam,beam,all_rules_passed,1.4602534952456495e-05,0.4240533070831698,0.5223396073528616,0.265438956437393,3,False
same_well_masked,3,tr000e8,applied_beam,beam,all_rules_passed,1.1087617122577386e-05,0.3833596914909514,0.7589033751644363,0.9031795608869193,3,False
same_well_masked,3,tr00080,applied_beam,beam,all_rules_passed,1.0148473442190347e-05,0.09755488222223678,0.8669241119249798,2.0222220651200886,3,False
same_well_masked,3,tr0003f,applied_beam,beam,all_rules_passed,1.64307047296371e-05,0.5633613086451494,0.7171416481692792,1.7725454569019217,3,False
same_well_masked,3,tr00031,applied_beam,beam,all_rules_passed,1.0585937861333275e-05,0.21763329699407932,0.9054623446735167,0.17689125002001205,1,False
same_well_masked,3,tr00060,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.003920867480820766,0.23327346567158172,-1.0177807397718794,,0,False
same_well_masked,3,tr00038,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.014116843607862252,0.14808514276552864,-2.488685540507444,,0,False
same_well_masked,3,tr000a6,applied_pf_beam_mean,pf_beam_mean,all_rules_passed,0.006205435937119678,0.35271320111846355,1.4158319861295894,0.5019057386296659,3,False
same_well_masked,3,tr000e0,applied_beam,beam,all_rules_passed,2.2777576513211057e-05,0.05695673517835398,0.5796759031610881,0.5209695227980171,3,False
same_well_masked,3,tr00007,applied_beam,beam,all_rules_passed,1.8028954998599217e-05,0.14649552656388137,1.969291611404425,2.1051141160722406,3,False
same_well_masked,3,tr0007f,applied_beam,beam,all_rules_passed,8.389540033518552e-06,0.33594045995310895,1.4715266803511735,0.2472064681400645,3,False
same_well_masked,3,tr000b6,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.12631956160087518,0.5076519316212416,-1.7896978057442312,,0,False
same_well_masked,3,tr000cf,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.000429200581752277,0.10163064192795611,0.6020687125049692,,0,False
same_well_masked,4,tr00099,applied_beam,beam,all_rules_passed,1.2577636165519243e-05,0.11200796194744261,0.9395867220220824,0.6933156523120931,3,False
same_well_masked,4,tr000e2,applied_beam,beam,all_rules_passed,2.2332428849285997e-05,0.042590102923731644,1.5451881486668162,0.3981199465210099,2,False
same_well_masked,4,tr00027,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.02302060224707977,0.35331623394469497,0.36011139382422114,,0,False
same_well_masked,4,tr00011,applied_pf_beam_mean,pf_beam_mean,all_rules_passed,0.043950141394896565,0.04851292502137413,1.073725423726255,0.4729827783565814,2,False
same_well_masked,4,tr00076,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.00297280464935674,0.06751137462160008,0.41526557184189994,,0,False
same_well_masked,4,tr000c5,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.024754398214173145,0.24098001412679887,-0.2796342167823204,,0,False
same_well_masked,4,tr000e7,applied_beam,beam,all_rules_passed,1.072872777663544e-05,0.17690302179566267,0.3591813982308968,0.5559557331032128,3,False
same_well_masked,4,tr00093,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.6614751510585805,,0,False
same_well_masked,4,tr000ca,applied_beam,beam,all_rules_passed,9.590014549547649e-06,0.19119358130777428,0.2718602020363034,0.34601691487385294,3,False
same_well_masked,4,tr000d9,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,1.2085976669452725,,0,False
same_well_masked,4,tr00034,applied_beam,beam,all_rules_passed,1.0722771211620478e-05,0.0640061681234531,0.31640135750386056,0.6064936429054111,3,False
same_well_masked,4,tr000ae,applied_beam,beam,all_rules_passed,1.017124532132425e-05,0.46161211496526616,1.3064776863346876,1.5666941961996392,3,False
same_well_masked,4,tr00095,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.01174838265440294,0.2705030997495,0.08280668705153285,,0,False
same_well_masked,4,tr00090,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.013054021478502162,0.08047301177390055,0.31725123561662144,,0,False
same_well_masked,4,tr0008b,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,-4.3987147667824935,,0,False
same_well_masked,4,tr00061,applied_beam,beam,all_rules_passed,1.508188170577043e-05,0.04933012538918799,0.6898770222031083,0.6180544794830456,3,False
same_well_masked,4,tr00085,applied_beam,beam,all_rules_passed,1.1058407491214779e-05,0.1658001765610673,0.8966328285082416,0.16627924841031014,1,False
same_well_masked,4,tr000a2,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.10529761307443619,0.45505118618273854,0.32341598471776856,,0,False
same_well_masked,4,tr000bd,applied_beam,beam,all_rules_passed,1.311281276343716e-05,0.06903585283154821,0.6759734968888392,0.323773865464832,3,False
same_well_masked,4,tr0005a,applied_beam,beam,all_rules_passed,1.9360894789263135e-05,0.3488395238951979,0.5567862999852234,0.3559385117499624,3,False
same_well_masked,4,tr00025,applied_beam,beam,all_rules_passed,1.3683313724110075e-05,0.04341325539724749,1.0360435189714365,2.3664064131166156,3,False
same_well_masked,4,tr0002f,applied_beam,beam,all_rules_passed,1.4496628156618887e-05,0.153119093741369,0.5100659299550268,1.6828447900455168,3,False
same_well_masked,4,tr000d5,applied_beam,beam,all_rules_passed,1.180446195703139e-05,0.25142800528287346,0.9072854672674437,0.4862922422652725,3,False
same_well_masked,4,tr000e3,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.01764751654194952,0.49615443641423645,-4.572548667540102,,0,False
same_well_masked,4,tr000ea,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.9372108480201699,,0,False
same_well_masked,4,tr00002,applied_beam,beam,all_rules_passed,1.330015520301322e-05,0.14492137953817655,0.7384404307399443,0.32612686263495744,2,False
same_well_masked,4,tr0000b,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.07754172749214426,0.4287150404691103,0.5125982622886511,,0,False
same_well_masked,4,tr00087,applied_beam,beam,all_rules_passed,1.7099504235918326e-05,0.26346646811317065,1.702111633742085,2.7781185998808033,3,False
same_well_masked,4,tr00037,applied_beam,beam,all_rules_passed,1.6290298100460327e-05,0.2223607500106128,0.414126775911266,0.2358416489997993,3,False
same_well_masked,4,tr00072,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.0242251766601467,0.3828083936623899,0.30812113307086053,,0,False
same_well_masked,4,tr000d4,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.05656844608018856,0.18623636937836996,0.39913678054432006,,0,False
same_well_masked,4,tr0006c,applied_beam,beam,all_rules_passed,8.062122076581938e-06,0.37128956326708623,0.4422212982318406,0.29266370151853144,3,False
same_well_masked,4,tr0004f,fallback,,pf:pseudo_holdout_unavailable;beam:pseudo_holdout_unavailable;pf_beam_mean:pseudo_holdout_unavailable,0.023833563625286713,0.22067204075274408,0.5047773195055751,,0,False
same_well_masked,4,tr000c3,applied_beam,beam,all_rules_passed,8.328564445924649e-06,0.06681831443757495,0.3571423483158112,0.24303268600199995,2,False
same_well_masked,4,tr000dc,applied_beam,beam,all_rules_passed,9.271092544477598e-06,0.23892237337205358,1.5062763062895592,0.9516514995981412,3,False
same_well_masked,4,tr00086,applied_beam,beam,all_rules_passed,1.1047737540842626e-05,0.0742218324106811,0.5588934231083018,1.1031670182249247,3,False
same_well_masked,4,tr00015,applied_beam,beam,all_rules_passed,1.954984670298482e-05,0.19128484319721845,1.0949090963370527,0.812743394779303,3,False
same_well_masked,4,tr000bc,applied_beam,beam,all_rules_passed,9.847827812708782e-06,0.24871034013015342,0.8858547681343985,0.15090518879965442,2,False
same_well_masked,4,tr0007d,applied_beam,beam,all_rules_passed,1.1665172908714659e-05,0.4087437894228735,0.19297496878608744,0.9690388329130503,3,False
same_well_masked,4,tr000d2,applied_beam,beam,all_rules_passed,9.990795407240445e-06,0.33804500130289994,1.8097381544539441,0.5510009009782624,3,False
same_well_masked,4,tr000db,applied_beam,beam,all_rules_passed,1.809906628772136e-05,0.10153697400560634,0.8710627910658407,1.0982049502904234,3,False
same_well_masked,4,tr0002e,applied_beam,beam,all_rules_passed,1.4537011605200196e-05,0.2600082241376297,0.22255899269143406,0.5960890225419246,3,False
same_well_masked,4,tr000df,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,0.5119518246704764,,0,False
same_well_masked,4,tr00068,applied_beam,beam,all_rules_passed,1.527398650174321e-05,0.07912325893376487,0.03506769199514072,1.583193289478357,1,False
same_well_masked,4,tr000bf,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,0.0,0.7011878860691789,,0,False
same_well_masked,4,tr00079,applied_beam,beam,all_rules_passed,1.638118407556254e-05,0.5004784674740457,0.43246448127104925,0.43441989075284315,2,False
same_well_masked,4,tr0001d,applied_beam,beam,all_rules_passed,9.880578941056303e-06,0.32046293601870873,0.6655887681404762,0.7889122354736549,3,False
same_well_masked,4,tr0005f,fallback,,pf:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;beam:candidate_unavailable:partial_missing_or_invalid_horizontal_gr;pf_beam_mean:candidate_unavailable:no_pf_or_beam_track,0.0,,2.49329575813231,,0,False
unseen_well,0,tr00064,applied_pf,pf,all_rules_passed,0.011125742515070673,0.47717994192125096,2.196605800258048,0.5544492565272303,3,False
unseen_well,0,tr000c8,applied_pf,pf,all_rules_passed,0.0009861441098762077,0.03936635421948361,0.4074799552242165,1.6075652991031135,3,False
unseen_well,0,tr00000,applied_pf,pf,all_rules_passed,0.00517321577270565,0.1944824526079519,0.6358746389445794,2.5967189385637477,3,False
unseen_well,0,tr000c1,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.005173139339973098,0.30571173649764954,-0.2925732629175896,,0,False
unseen_well,0,tr000d6,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.003987109075720094,0.1889862240589867,-5.637540464099074,,0,False
unseen_well,0,tr000e6,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.001513960397136047,0.17847692613996288,0.07069313172067176,,0,False
unseen_well,0,tr00036,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.13713109407239915,0.0444785157373625,-0.17428211410220198,,0,False
unseen_well,0,tr00074,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.2266390227973765,0.46349305624478526,-1.0539774150443784,,0,False
unseen_well,0,tr000e1,applied_pf,pf,all_rules_passed,0.07831621946061322,0.06447033817192122,0.8747910804289387,1.3387689394003965,3,False
unseen_well,0,tr0009a,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.06775348622501735,0.09319372889587707,-0.2035725076402944,,0,False
unseen_well,0,tr00081,applied_pf,pf,all_rules_passed,0.01136355896759922,0.032491090432601774,3.030251321641406,1.5031614797948851,3,False
unseen_well,0,tr000d0,applied_pf,pf,all_rules_passed,0.0012677640283308624,0.1073571135783297,2.0226611946458672,0.5444038283439767,3,False
unseen_well,0,tr0008d,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.022226078405471337,0.14718702799559846,-4.81440470572699,,0,False
unseen_well,0,tr00046,fallback,,pf:pseudo_holdout_not_improved;beam:gbdt_expected_gain_below_margin;pf_beam_mean:pseudo_holdout_not_improved,0.003047173945177759,0.0703837476403288,-0.290274802412458,,0,False
unseen_well,0,tr0005d,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.0024635786008155407,0.07814750532657602,2.9631733102518227,,0,False
unseen_well,0,tr00023,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.007486172112404868,0.24443514972850386,-0.1027617632562146,,0,False
unseen_well,0,tr0008c,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.0013765535655793928,0.10850831384053658,1.63607868456787,,0,False
unseen_well,0,tr00050,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.007186762469329217,0.0703224613299938,-1.102033329084408,,0,False
unseen_well,0,tr000c0,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.003797217624723469,0.4208426080401558,2.1500240314259242,,0,False
unseen_well,0,tr000ee,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.009642463428792816,0.14283573955758877,3.6638872317409836,,0,False
unseen_well,0,tr00063,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.0071310710535283746,0.09759584633756922,-0.888320887990769,,0,False
unseen_well,0,tr0009b,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.008920387093984877,0.46957772417374277,-0.09084760551450542,,0,False
unseen_well,0,tr00069,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.008074474642850894,0.13138025756202526,2.0694617819718353,,0,False
unseen_well,0,tr00040,applied_pf,pf,all_rules_passed,0.005925784629189013,0.6775334135072183,0.13905923896230185,0.8851824202949677,3,False
unseen_well,0,tr0001e,applied_pf,pf,all_rules_passed,0.08364514392616958,0.35647039045863493,1.2113569041927503,0.5043003558517456,3,False
unseen_well,0,tr0002c,applied_beam,beam,all_rules_passed,1.3502989831057929e-05,0.07195447098486035,0.7728092731744648,0.9065498980345341,2,False
unseen_well,0,tr000cc,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.05720856100731068,0.07720379816568333,-0.3381006381952874,,0,False
unseen_well,0,tr000ab,applied_pf,pf,all_rules_passed,0.09696427223191273,0.21947345740620913,0.8801348733750682,0.3406112577483265,3,False
unseen_well,0,tr00017,applied_pf,pf,all_rules_passed,0.07235339232379724,0.09376622770695148,0.7804921801805992,0.7006744695395435,3,False
unseen_well,0,tr00014,applied_pf,pf,all_rules_passed,0.024624497666783082,0.21251223924604498,0.8328476556397392,0.37616258948358033,3,False
unseen_well,0,tr00039,applied_pf,pf,all_rules_passed,0.10771446550404402,0.24752995853157359,1.3865182879892284,0.26154186956787556,3,False
unseen_well,0,tr00016,applied_beam,beam,all_rules_passed,8.961349183995074e-06,0.1011884394952317,0.09570357732478285,0.18370304250467223,1,False
unseen_well,0,tr000ac,applied_beam,beam,all_rules_passed,2.0455322615898907e-05,0.4447165188132732,0.714322077246287,0.20801479522244912,2,False
unseen_well,0,tr00091,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.002520179198366966,0.09628012731685172,0.9349404692693234,,0,False
unseen_well,0,tr0008f,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.11237784405757065,0.44881592838225703,2.0028906978738656,,0,False
unseen_well,0,tr0006b,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.06563569747499666,0.05210526326955578,-0.3389672837993661,,0,False
unseen_well,0,tr00043,applied_pf,pf,all_rules_passed,0.0033005484570513477,0.21481802451089427,0.01650861530298574,0.4305891640233399,3,False
unseen_well,0,tr000be,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.1825135658939538,0.3532029361914304,-1.7843877637586008,,0,False
unseen_well,0,tr0003e,applied_pf,pf,all_rules_passed,0.0032302747133067166,0.06123455449566035,1.6059051743575685,0.30215683621042744,3,False
unseen_well,0,tr0001a,applied_pf,pf,all_rules_passed,0.02736714006058722,0.035123736687850515,0.8718592229092821,0.4150549776817755,3,False
unseen_well,0,tr000bb,applied_pf,pf,all_rules_passed,0.0018075377921817298,0.03425773718075817,0.7796591080900643,1.027464106834553,3,False
unseen_well,0,tr0003d,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.0016497498970730496,0.15262857471841945,0.3686107797891241,,0,False
unseen_well,0,tr0003a,applied_pf,pf,all_rules_passed,0.019853023667080808,0.17707688833078009,0.5581570150767042,0.49099093634584035,3,False
unseen_well,0,tr000e5,applied_pf,pf,all_rules_passed,0.0008190177575577791,0.23508633666695733,0.4413782165675453,1.2523122825744168,3,False
unseen_well,0,tr000b0,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.19881113900274028,0.6288624546635843,-2.037503414666888,,0,False
unseen_well,0,tr000ef,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.057445296584487375,0.4274554873958442,2.5436539704814605,,0,False
unseen_well,0,tr0004e,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.0032310516420035037,0.4900924572263069,1.946560135288046,,0,False
unseen_well,0,tr000a9,applied_pf,pf,all_rules_passed,0.0019171587098755648,0.24228532693047128,3.1417205809673177,0.2560125291907557,3,False
unseen_well,1,tr000c9,applied_pf,pf,all_rules_passed,0.009625906552536194,0.24003367109471355,0.7350386021720976,1.2780670948837207,3,False
unseen_well,1,tr000a4,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.07100945680254352,0.08489721373929929,2.247775688695104,,0,False
unseen_well,1,tr00048,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.008715703783869088,0.2645398123789728,-0.010749713020373051,,0,False
unseen_well,1,tr0008e,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.012649558236677003,0.5662685163215367,-0.4975277805868401,,0,False
unseen_well,1,tr00067,applied_beam,beam,all_rules_passed,1.3235681293667994e-05,0.2507382880691055,0.4905731965001454,0.31373669273680094,3,False
unseen_well,1,tr000da,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.01977703210260347,0.0431091833151912,2.0734422950443503,,0,False
unseen_well,1,tr00024,applied_pf,pf,all_rules_passed,0.003033110524361058,0.13466579490233907,0.4926858163991673,5.021349838023846,3,False
unseen_well,1,tr00005,applied_beam,beam,all_rules_passed,7.762700483161338e-06,0.17187949775786265,1.7060678166073724,0.22167348718547059,3,False
unseen_well,1,tr00083,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.0001657064743054604,0.08462501558113242,-1.9912197101474947,,0,False
unseen_well,1,tr000ec,fallback,,pf:pseudo_holdout_not_improved;beam:pseudo_holdout_not_improved;pf_beam_mean:pseudo_holdout_not_improved,0.0032712456041446517,0.1145961384754143,2.3395174272201267,,0,False
unseen_well,1,tr0005b,fallback,,pf:gbdt_expected_gain_below_margin;beam:gbdt_expected_gain_below_margin;pf_beam_mean:gbdt_expected_gain_below_margin,0.022048632377766667,0.3634834702678723,-2.6033054884482043,,0,False
