validation,branch,protocol,fold,well_id,n_points,sse,rmse,max_abs_error,bias,prefix_len,suffix_len,gr_missing_frac,anchor_tvt,has_typewell,predict_seconds,target_min,target_max,target_range,scored_exact_suffix,trajectory_curvature_deg_per_1000ft,alignment_confidence_mean,alignment_confidence_p10,typewell_gr_correlation,alignment_ok,alignment_failure_reason,alignment_cache_hit,fallback_points,fallback_fraction,dip_fit_r2
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,2,tr00014,1513,5847.173953756985,1.9658643324334535,4.261002324843165,1.5638524206755253,1641,1513,0.5943861152774802,12.72524254616535,True,0.006105962999754411,-5.564683822162383,12.71594544624044,18.280629268402823,True,692.521181470237,4.078478150823075e-05,0.0,0.5156251885219502,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,2,tr00014,1513,392.9103211013089,0.5095974598816709,2.00672620846524,0.19764274562283088,1641,1513,0.5943861152774802,12.72524254616535,True,0.011699372999828483,-5.564683822162383,12.71594544624044,18.280629268402823,True,692.521181470237,4.078478150823075e-05,0.0,0.5156251885219502,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,2,tr00014,1513,5643.571558027208,1.9313347469671938,4.212074229123909,1.4215535817787965,1641,1513,0.5943861152774802,12.72524254616535,True,0.01173227700019197,-5.564683822162383,12.71594544624044,18.280629268402823,True,692.521181470237,4.078478150823075e-05,0.0,0.5156251885219502,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,2,tr00026,2192,1400.1663115242106,0.7992258776044341,1.5692712530164892,-0.14434539493123583,200,2192,0.7741410855865013,-3.692778112041924,True,0.008574141000281088,-3.738060995868232,-0.4879433549512129,3.250117640917019,True,673.9271585887363,0.03205725298785521,0.0,0.23659817192019908,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,2,tr00026,2192,799.2385132489358,0.6038345055218532,1.1759733500909313,-0.3465565395900079,200,2192,0.7741410855865013,-3.692778112041924,True,0.006252954000046884,-3.738060995868232,-0.4879433549512129,3.250117640917019,True,673.9271585887363,0.03205725298785521,0.0,0.23659817192019908,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,2,tr00026,2192,1942.3291908196943,0.9413283610957153,2.002397082963449,-0.333795877870479,200,2192,0.7741410855865013,-3.692778112041924,True,0.013823177000176656,-3.738060995868232,-0.4879433549512129,3.250117640917019,True,673.9271585887363,0.03205725298785521,0.0,0.23659817192019908,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,2,tr00026,2192,1147.7684515407875,0.7236138433695507,1.5255949132461328,-0.46909856367857905,200,2192,0.7741410855865013,-3.692778112041924,True,0.014053090000288648,-3.738060995868232,-0.4879433549512129,3.250117640917019,True,673.9271585887363,0.03205725298785521,0.0,0.23659817192019908,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,2,tr00009,1473,4609.03948651365,1.768902277061506,3.12588471243974,-1.5782264947162479,2140,1473,0.10892646480534801,10.619955493908394,True,0.008561112999814213,9.332989363916218,10.725271577998788,1.3922822140825701,True,703.6970661658241,0.7671321952804013,0.7326461350620159,0.30691219221954913,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,2,tr00009,1473,3300.412409266134,1.4968653395398122,2.9424610820404853,-1.2648488563965996,2140,1473,0.10892646480534801,10.619955493908394,True,0.0061965310001141916,9.332989363916218,10.725271577998788,1.3922822140825701,True,703.6970661658241,0.7671321952804013,0.7326461350620159,0.30691219221954913,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,2,tr00009,1473,4113.1610290353065,1.6710386030618247,2.862879121475456,-1.4947836053439505,2140,1473,0.10892646480534801,10.619955493908394,True,0.011669414000152756,9.332989363916218,10.725271577998788,1.3922822140825701,True,703.6970661658241,0.7671321952804013,0.7326461350620159,0.30691219221954913,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,2,tr00009,1473,3576.9441794912664,1.5583130510802978,2.9666468007748747,-1.3557285899356055,2140,1473,0.10892646480534801,10.619955493908394,True,0.011883183999998437,9.332989363916218,10.725271577998788,1.3922822140825701,True,703.6970661658241,0.7671321952804013,0.7326461350620159,0.30691219221954913,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,2,tr00024,1889,574.8734814334506,0.5516583024907372,1.187900271643361,-0.1909109914693438,200,1889,0.0,29.26461336701784,True,0.008245033000093827,27.195873104779217,35.2960043674521,8.100131262672882,True,720.0411075645493,0.6703232291441891,0.5397950254294077,-0.08271214985330261,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,2,tr00024,1889,1273.3124103310513,0.8210157849761578,2.4178777709758137,-0.6828221984505328,200,1889,0.0,29.26461336701784,True,0.006103067999902123,27.195873104779217,35.2960043674521,8.100131262672882,True,720.0411075645493,0.6703232291441891,0.5397950254294077,-0.08271214985330261,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,2,tr00024,1889,1042.750649574496,0.7429750939606894,1.5517992382617578,-0.2524016419225396,200,1889,0.0,29.26461336701784,True,0.012964645000010933,27.195873104779217,35.2960043674521,8.100131262672882,True,720.0411075645493,0.6703232291441891,0.5397950254294077,-0.08271214985330261,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,2,tr00024,1889,2108.8588162132446,1.0565931087537834,2.8916847054047494,-0.8616831880647852,200,1889,0.0,29.26461336701784,True,0.01305566600012753,27.195873104779217,35.2960043674521,8.100131262672882,True,720.0411075645493,0.6703232291441891,0.5397950254294077,-0.08271214985330261,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,2,tr00007,2683,14762.27440485478,2.345666689765673,5.074504418797562,-2.29544808259049,2091,2683,0.0,1.003821054933307,True,0.008760635000271577,-1.353242280989145,4.823883207875074,6.177125488864219,True,691.1738122440744,0.987129274159262,0.9777310819060745,0.984140098164363,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,2,tr00007,2683,20802.866583979063,2.784525860064291,6.492450802404586,-2.7098819334661144,2091,2683,0.0,1.003821054933307,True,0.006250511999951414,-1.353242280989145,4.823883207875074,6.177125488864219,True,691.1738122440744,0.987129274159262,0.9777310819060745,0.984140098164363,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,2,tr00007,2683,20602.324541944807,2.7710717810054035,5.747703420973391,-2.728162407256777,2091,2683,0.0,1.003821054933307,True,0.015419284000017797,-1.353242280989145,4.823883207875074,6.177125488864219,True,691.1738122440744,0.987129274159262,0.9777310819060745,0.984140098164363,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,2,tr00007,2683,25637.873027472328,3.091225304433528,6.905295487794673,-3.0140259039270374,2091,2683,0.0,1.003821054933307,True,0.01555608900025618,-1.353242280989145,4.823883207875074,6.177125488864219,True,691.1738122440744,0.987129274159262,0.9777310819060745,0.984140098164363,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,2,tr00021,2336,3316.3232817692547,1.1914944142183592,2.702413941539751,-0.7094545719799771,2771,2336,0.10842402257154374,-9.072097951433246,True,0.009958967999864399,-13.070500242857486,-8.691431342408087,4.379068900449399,True,688.9160240634981,0.5952994615557904,0.31545873900032884,0.0887566209950628,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,2,tr00021,2336,1809.7834629829356,0.8801909289934889,2.0360904050275153,-0.24504575597360345,2771,2336,0.10842402257154374,-9.072097951433246,True,0.006625720999636542,-13.070500242857486,-8.691431342408087,4.379068900449399,True,688.9160240634981,0.5952994615557904,0.31545873900032884,0.0887566209950628,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,2,tr00021,2336,3328.5079911480557,1.1936812791573135,2.6286795777270697,-0.7739371902038629,2771,2336,0.10842402257154374,-9.072097951433246,True,0.01454714999999851,-13.070500242857486,-8.691431342408087,4.379068900449399,True,688.9160240634981,0.5952994615557904,0.31545873900032884,0.0887566209950628,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,2,tr00021,2336,1758.3641042808304,0.8675968877936686,2.052454569670795,-0.3314226002726842,2771,2336,0.10842402257154374,-9.072097951433246,True,0.014324665000003733,-13.070500242857486,-8.691431342408087,4.379068900449399,True,688.9160240634981,0.5952994615557904,0.31545873900032884,0.0887566209950628,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr00018,2393,8671.595800179315,1.9036108166640135,3.7965268091652504,-1.513933446905476,3001,2393,0.6187235135482214,41.88659853629358,True,0.009941312000137259,38.46793544540551,42.024850464542304,3.5569150191367953,True,658.8206623949737,0.0014153441638205262,0.0,0.8166122904201697,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr00018,2393,7183.651773487581,1.7326118747967845,3.541666667132823,-1.2896529872687952,3001,2393,0.6187235135482214,41.88659853629358,True,0.006456629999775032,38.46793544540551,42.024850464542304,3.5569150191367953,True,658.8206623949737,0.0014153441638205262,0.0,0.8166122904201697,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr00018,2393,8928.239191283681,1.9315749255394428,3.7867920177035543,-1.5537324960617471,3001,2393,0.6187235135482214,41.88659853629358,True,0.014395560000139085,38.46793544540551,42.024850464542304,3.5569150191367953,True,658.8206623949737,0.0014153441638205262,0.0,0.8166122904201697,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr00018,2393,7831.236965039789,1.8090219373587746,3.6037210275672535,-1.4230367317960577,3001,2393,0.6187235135482214,41.88659853629358,True,0.014494745000320108,38.46793544540551,42.024850464542304,3.5569150191367953,True,658.8206623949737,0.0014153441638205262,0.0,0.8166122904201697,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr00012,2878,32059.027526368915,3.337565345346452,5.55045831659594,2.968920879088592,2501,2878,0.010415405110815066,24.02739295573198,True,0.010009355999955005,21.65999085846928,24.08392984072142,2.4239389822521424,True,661.3820744167376,0.9456088163629861,0.9437880504887957,0.9110049551050525,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr00012,2878,28881.984282900063,3.1678756000744297,5.391620439150607,2.7695154697317865,2501,2878,0.010415405110815066,24.02739295573198,True,0.006542857000113145,21.65999085846928,24.08392984072142,2.4239389822521424,True,661.3820744167376,0.9456088163629861,0.9437880504887957,0.9110049551050525,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr00012,2878,17493.193704086967,2.4654100259951917,4.492845669994544,1.9327026628661192,2501,2878,0.010415405110815066,24.02739295573198,True,0.016080462999980227,21.65999085846928,24.08392984072142,2.4239389822521424,True,661.3820744167376,0.9456088163629861,0.9437880504887957,0.9110049551050525,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr00012,2878,18033.149599396867,2.503170303899742,4.397558875544039,1.9872050518389295,2501,2878,0.010415405110815066,24.02739295573198,True,0.0160709520000637,21.65999085846928,24.08392984072142,2.4239389822521424,True,661.3820744167376,0.9456088163629861,0.9437880504887957,0.9110049551050525,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr0001a,3811,12933.414043792838,1.8422014345266475,2.238306833525102,1.8373062796343942,681,3811,0.0,-6.077693330317849,True,0.010197681000136072,-9.098967478532696,-6.008067718754686,3.0908997597780106,True,675.3924944266729,0.8688908545894555,0.8011205974498276,0.15766166374291288,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr0001a,3811,14038.130222259431,1.9192659522320985,2.317160697403615,1.9129958422982678,681,3811,0.0,-6.077693330317849,True,0.006594638000024133,-9.098967478532696,-6.008067718754686,3.0908997597780106,True,675.3924944266729,0.8688908545894555,0.8011205974498276,0.15766166374291288,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr0001a,3811,13165.274807345206,1.8586409013989171,2.3389146761098365,1.8390922698459462,681,3811,0.0,-6.077693330317849,True,0.019014728000001924,-9.098967478532696,-6.008067718754686,3.0908997597780106,True,675.3924944266729,0.8688908545894555,0.8011205974498276,0.15766166374291288,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr0001a,3811,13439.764304666485,1.8779168201723822,2.4173548534321805,1.8559749691711083,681,3811,0.0,-6.077693330317849,True,0.018940786000257503,-9.098967478532696,-6.008067718754686,3.0908997597780106,True,675.3924944266729,0.8688908545894555,0.8011205974498276,0.15766166374291288,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr00011,3101,559.2150321449061,0.4246572425711603,1.3943657620600227,-0.18658739719479717,240,3101,0.05153678981682707,22.54316498409831,True,0.00936615700038601,16.152996719662738,25.80560731720841,9.65261059754567,True,672.9913675264535,0.7595714787833253,0.6219429449123515,0.10909415103746552,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr00011,3101,705.3564574468635,0.47692868083869155,1.7166177773183122,-0.276948302293124,240,3101,0.05153678981682707,22.54316498409831,True,0.006395995000275434,16.152996719662738,25.80560731720841,9.65261059754567,True,672.9913675264535,0.7595714787833253,0.6219429449123515,0.10909415103746552,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr00011,3101,363.56547007505844,0.3424052629564988,1.1142229520440843,-0.09769497988850272,240,3101,0.05153678981682707,22.54316498409831,True,0.01669770599983167,16.152996719662738,25.80560731720841,9.65261059754567,True,672.9913675264535,0.7595714787833253,0.6219429449123515,0.10909415103746552,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr00011,3101,358.69102746966405,0.34010214689467677,1.236830747089197,-0.10730675522798828,240,3101,0.05153678981682707,22.54316498409831,True,0.017024066999965726,16.152996719662738,25.80560731720841,9.65261059754567,True,672.9913675264535,0.7595714787833253,0.6219429449123515,0.10909415103746552,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr00006,1877,3985.2199008568614,1.4571156035753186,3.1442352773618722,-1.0793730179009904,445,1877,0.13336508692545845,45.23427322213378,True,0.00910267399967779,45.231140143634114,46.97699160632267,1.745851462688556,True,731.2455773943985,0.963378596593357,0.9486521996609402,0.044033057731997234,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr00006,1877,3385.8988052339673,1.3430891810821375,2.940374497946884,-0.8906522286138953,445,1877,0.13336508692545845,45.23427322213378,True,0.006286721000378748,45.231140143634114,46.97699160632267,1.745851462688556,True,731.2455773943985,0.963378596593357,0.9486521996609402,0.044033057731997234,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr00006,1877,4905.305462138044,1.6165937377110644,2.8135195728847933,-1.2458610619786032,445,1877,0.13336508692545845,45.23427322213378,True,0.013095942000290961,45.231140143634114,46.97699160632267,1.745851462688556,True,731.2455773943985,0.963378596593357,0.9486521996609402,0.044033057731997234,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr00006,1877,4327.438681706456,1.518389965813331,2.720978312423526,-1.1085198495639965,445,1877,0.13336508692545845,45.23427322213378,True,0.01324981800007663,45.231140143634114,46.97699160632267,1.745851462688556,True,731.2455773943985,0.963378596593357,0.9486521996609402,0.044033057731997234,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr00008,1991,2625.238398632278,1.1482824941646377,1.9665350201259324,-0.929034399935341,1996,1991,0.07293409166945466,4.733176664822056,True,0.008941041000070982,4.6107138285057605,8.631775601081078,4.021061772575317,True,692.057261497785,0.9124473763137723,0.6321398599984546,0.9739887579890134,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr00008,1991,2905.5173885177337,1.208025521140858,2.046395120054199,-1.0318815465628637,1996,1991,0.07293409166945466,4.733176664822056,True,0.006250491000173497,4.6107138285057605,8.631775601081078,4.021061772575317,True,692.057261497785,0.9124473763137723,0.6321398599984546,0.9739887579890134,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr00008,1991,3836.1969305199727,1.3880810226439941,2.383379144032924,-1.2035855970130203,1996,1991,0.07293409166945466,4.733176664822056,True,0.013874978000330884,4.6107138285057605,8.631775601081078,4.021061772575317,True,692.057261497785,0.9124473763137723,0.6321398599984546,0.9739887579890134,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr00008,1991,3788.448287359495,1.3794153412792873,2.358997720834621,-1.2056691337804697,1996,1991,0.07293409166945466,4.733176664822056,True,0.01338539199969091,4.6107138285057605,8.631775601081078,4.021061772575317,True,692.057261497785,0.9124473763137723,0.6321398599984546,0.9739887579890134,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr00027,1738,1092.2036801145664,0.7927329895375437,2.8355991320107963,0.6356121479349763,1084,1738,0.6596491228070176,-4.840092044290028,True,0.008268904000033217,-7.986463708799789,-4.618869860359151,3.367593848440638,True,666.86739030635,0.0,0.0,0.19131831563234325,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr00027,1738,557.3824267096439,0.566306765399456,2.331933013995209,0.3183219819841369,1084,1738,0.6596491228070176,-4.840092044290028,True,0.006307750999894779,-7.986463708799789,-4.618869860359151,3.367593848440638,True,666.86739030635,0.0,0.0,0.19131831563234325,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr00027,1738,996.4452450769111,0.7571847063702083,2.5307162380751,0.584562749812735,1084,1738,0.6596491228070176,-4.840092044290028,True,0.01237423399970794,-7.986463708799789,-4.618869860359151,3.367593848440638,True,666.86739030635,0.0,0.0,0.19131831563234325,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr00027,1738,614.7799751102947,0.5947507117728988,2.2599003214113083,0.36129281416019393,1084,1738,0.6596491228070176,-4.840092044290028,True,0.012364180000076885,-7.986463708799789,-4.618869860359151,3.367593848440638,True,666.86739030635,0.0,0.0,0.19131831563234325,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,3,tr0000f,2785,3187.7592256222633,1.0698678966124229,2.317438154837186,0.9108587879431259,521,2785,0.10293876210802824,-8.257865315756774,True,0.008735831000194594,-8.287349997331265,-6.589838660436989,1.6975113368942765,True,680.1445010104959,0.6347022861441804,0.05511065745486835,-0.01141493536534396,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,3,tr0000f,2785,3555.375093928832,1.1298742552379406,2.302748789734313,0.9796265959105209,521,2785,0.10293876210802824,-8.257865315756774,True,0.006210534000274492,-8.287349997331265,-6.589838660436989,1.6975113368942765,True,680.1445010104959,0.6347022861441804,0.05511065745486835,-0.01141493536534396,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,3,tr0000f,2785,4793.508175616593,1.3119404920953903,2.5130271187532163,1.1506012253782958,521,2785,0.10293876210802824,-8.257865315756774,True,0.01562698799989448,-8.287349997331265,-6.589838660436989,1.6975113368942765,True,680.1445010104959,0.6347022861441804,0.05511065745486835,-0.01141493536534396,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,3,tr0000f,2785,4908.383558707337,1.3275676058827848,2.4719721786996516,1.1692994024536543,521,2785,0.10293876210802824,-8.257865315756774,True,0.015620196999861946,-8.287349997331265,-6.589838660436989,1.6975113368942765,True,680.1445010104959,0.6347022861441804,0.05511065745486835,-0.01141493536534396,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,4,tr00017,2474,4016.753232569832,1.2742003741960632,2.4639558038426337,1.0960133827574803,3873,2474,0.1381929486452783,19.10093042432139,True,0.0104802980004024,16.863833411955483,19.21558619872829,2.3517527867728063,True,659.3245333879992,0.6132632975762612,0.0,0.4604921730377094,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,4,tr00017,2474,1530.4008573003664,0.7865072902287745,1.8205667599285533,0.5626579168004924,3873,2474,0.1381929486452783,19.10093042432139,True,0.006953373999749601,16.863833411955483,19.21558619872829,2.3517527867728063,True,659.3245333879992,0.6132632975762612,0.0,0.4604921730377094,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,4,tr00017,2474,1862.8251186196321,0.8677331618566765,1.583511950382377,0.2358267082504246,3873,2474,0.1381929486452783,19.10093042432139,True,0.01489660900006129,16.863833411955483,19.21558619872829,2.3517527867728063,True,659.3245333879992,0.6132632975762612,0.0,0.4604921730377094,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,4,tr00017,2474,1541.5836293481916,0.7893755985776523,1.6386537032632944,-0.2813784099672617,3873,2474,0.1381929486452783,19.10093042432139,True,0.015017812000223785,16.863833411955483,19.21558619872829,2.3517527867728063,True,659.3245333879992,0.6132632975762612,0.0,0.4604921730377094,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,4,tr00001,2150,841.5237857293708,0.6256248172564363,1.351785709063894,-0.29699272114584097,3598,2150,0.0,-0.506538611146544,True,0.009955373999218864,-0.5740495364484755,2.978784327990704,3.5528338644391795,True,647.5424556189377,0.9801940618591103,0.9691166926313707,0.9399542727720709,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,4,tr00001,2150,876.0397261321621,0.6383262001013975,1.403581546444527,-0.40565090413276766,3598,2150,0.0,-0.506538611146544,True,0.006364695000229403,-0.5740495364484755,2.978784327990704,3.5528338644391795,True,647.5424556189377,0.9801940618591103,0.9691166926313707,0.9399542727720709,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,4,tr00001,2150,1191.8892433546607,0.7445583186912899,3.0312523909740365,0.3772686403289247,3598,2150,0.0,-0.506538611146544,True,0.0138966270005767,-0.5740495364484755,2.978784327990704,3.5528338644391795,True,647.5424556189377,0.9801940618591103,0.9691166926313707,0.9399542727720709,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,4,tr00001,2150,947.427257966072,0.6638251583922171,3.0554625143855985,0.21354893903764086,3598,2150,0.0,-0.506538611146544,True,0.013876828999855206,-0.5740495364484755,2.978784327990704,3.5528338644391795,True,647.5424556189377,0.9801940618591103,0.9691166926313707,0.9399542727720709,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,4,tr0001c,1482,3592.0334968211882,1.5568475485265179,2.042034195177635,-1.4924324082855374,200,1482,0.7016499864755207,35.35792034038411,True,0.008367151000129525,27.283345260182845,35.37705831226327,8.093713052080428,True,728.6592294804607,0.007940517641300524,0.0,0.11209567888073362,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,4,tr0001c,1482,3248.446121452168,1.4805181373748617,2.1236246195038717,-1.3617833456299184,200,1482,0.7016499864755207,35.35792034038411,True,0.006093855000472104,27.283345260182845,35.37705831226327,8.093713052080428,True,728.6592294804607,0.007940517641300524,0.0,0.11209567888073362,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,4,tr0001c,1482,2647.3491736572064,1.3365386170262472,1.5634373868379328,-1.3067456578559071,200,1482,0.7016499864755207,35.35792034038411,True,0.011710637000760471,27.283345260182845,35.37705831226327,8.093713052080428,True,728.6592294804607,0.007940517641300524,0.0,0.11209567888073362,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,4,tr0001c,1482,2461.5445888885406,1.288782860321472,1.7982395507672848,-1.2137184635321867,200,1482,0.7016499864755207,35.35792034038411,True,0.011875986999257293,27.283345260182845,35.37705831226327,8.093713052080428,True,728.6592294804607,0.007940517641300524,0.0,0.11209567888073362,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,4,tr00000,1529,1317.220097945135,0.9281655212073437,2.106387846007145,0.45365757086156655,884,1529,0.14865550481988837,30.39779721851948,True,0.008352067000487295,27.968714565499923,30.40165368430377,2.432939118803848,True,656.7653867801279,0.5291038738955476,0.06278439769560538,0.04975643882252001,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,4,tr00000,1529,840.1496524873296,0.7412668581081857,1.920940438830101,0.2792715871586153,884,1529,0.14865550481988837,30.39779721851948,True,0.006109513000410516,27.968714565499923,30.40165368430377,2.432939118803848,True,656.7653867801279,0.5291038738955476,0.06278439769560538,0.04975643882252001,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,4,tr00000,1529,2129.4508058636648,1.1801305771451422,2.400374940448202,0.7608491232151585,884,1529,0.14865550481988837,30.39779721851948,True,0.012180773000181944,27.968714565499923,30.40165368430377,2.432939118803848,True,656.7653867801279,0.5291038738955476,0.06278439769560538,0.04975643882252001,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_align_spatial,same_well_masked,4,tr00000,1529,1485.7097643876896,0.9857419658689288,2.256453214101512,0.6330372012288662,884,1529,0.14865550481988837,30.39779721851948,True,0.012116082999455102,27.968714565499923,30.40165368430377,2.432939118803848,True,656.7653867801279,0.5291038738955476,0.06278439769560538,0.04975643882252001,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_no_align,same_well_masked,4,tr00020,3391,20113.36370351636,2.435445741734109,4.46518497841638,-2.003793301210943,1832,3391,0.6816809844439284,-4.934223261761336,True,0.01059143599923118,-12.487655409583937,-4.894591558736156,7.593063850847781,True,649.4331193069293,0.0,0.0,0.8242645866163132,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_baseline,same_well_masked,4,tr00020,3391,16688.80286778044,2.218445160211262,4.121140028901536,-1.7687601165869906,1832,3391,0.6816809844439284,-4.934223261761336,True,0.006608589999814285,-12.487655409583937,-4.894591558736156,7.593063850847781,True,649.4331193069293,0.0,0.0,0.8242645866163132,True,,,0,,
SYNTHETIC — NOT A COMPETITION RESULT,ridge_spatial_only,same_well_masked,4,tr00020,3391,14395.65779266399,2.060401523018132,4.049024864410532,-1.5919384483803285,1832,3391,0.6816809844439284,-4.934223261761336,True,0.01781425799981662,-12.487655409583937,-4.894591558736156,7.593063850847781,True,649.4331193069293,0.0,0.0,0.8242645866163132,True,,,0,,
