protocol,fold,well_id,model,n_points,sse,rmse,predict_seconds,gr_missing_fraction,fallback_fraction,pf_confidence_mean,data_source,validation_scope,metric_definition,target_definition
same_well_masked,1,tr00222,ridge_gr_quality,2486,22220.923497246502,2.9897198157230642,0.016262292861938477,0.12127659574468086,0.0,0.08489893912493615,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00222,ridge_imputed_gr,2486,28108.815684559002,3.362565182060235,0.016440629959106445,0.12127659574468086,0.0,0.08489893912493615,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00222,gated_pf_beam,2486,23438.85605964668,3.070560394164272,0.014918088912963867,0.12127659574468086,0.0,0.08489893912493615,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0000b,ridge_default,2073,2096.709667880894,1.0057024261369365,0.015877246856689453,0.0905908096280088,0.2190062711046792,0.0071970663828043535,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0000b,ridge_gr_quality,2073,1694.8566155734338,0.9042048462816836,0.017507314682006836,0.0905908096280088,0.2190062711046792,0.0071970663828043535,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0000b,ridge_imputed_gr,2073,1988.2079653844598,0.9793349499675333,0.0173037052154541,0.0905908096280088,0.2190062711046792,0.0071970663828043535,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0000b,gated_pf_beam,2073,2096.709667880894,1.0057024261369365,0.016405105590820312,0.0905908096280088,0.2190062711046792,0.0071970663828043535,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001fe,ridge_default,971,780.7470060437931,0.8966966531607522,0.013821125030517578,0.0,0.0,0.0015293385001320429,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001fe,ridge_gr_quality,971,1609.5932375705183,1.287503607054237,0.015345573425292969,0.0,0.0,0.0015293385001320429,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001fe,ridge_imputed_gr,971,604.5009372139612,0.7890215669904512,0.015179872512817383,0.0,0.0,0.0015293385001320429,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001fe,gated_pf_beam,971,780.7470060437931,0.8966966531607522,0.014322280883789062,0.0,0.0,0.0015293385001320429,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00017,ridge_default,1534,20243.82582366525,3.6327341468637093,0.015063047409057617,0.0,0.0,0.03343170186415864,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00017,ridge_gr_quality,1534,13662.009266669531,2.9843146300931847,0.01672506332397461,0.0,0.0,0.03343170186415864,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00017,ridge_imputed_gr,1534,21834.33011234599,3.7727432976277755,0.016293048858642578,0.0,0.0,0.03343170186415864,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00017,gated_pf_beam,1534,20243.82582366525,3.6327341468637093,0.015184640884399414,0.0,0.0,0.03343170186415864,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr000f2,ridge_default,1209,4336.960448360766,1.893998280311687,0.014040708541870117,0.0,0.0,0.014462536712040452,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr000f2,ridge_gr_quality,1209,9332.050323755837,2.7782759891863145,0.015877962112426758,0.0,0.0,0.014462536712040452,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr000f2,ridge_imputed_gr,1209,3747.530805544778,1.760594964278316,0.015163421630859375,0.0,0.0,0.014462536712040452,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr000f2,gated_pf_beam,1209,4336.960448360766,1.893998280311687,0.01409149169921875,0.0,0.0,0.014462536712040452,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002f0,ridge_default,3299,20259.688035977604,2.4781364697141504,0.016251087188720703,0.1227928292222672,0.20248560169748409,0.07098687507854619,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002f0,ridge_gr_quality,3299,53671.66391793972,4.033493597687813,0.017704486846923828,0.1227928292222672,0.20248560169748409,0.07098687507854619,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002f0,ridge_imputed_gr,3299,21437.393464148303,2.549146714819162,0.01739192008972168,0.1227928292222672,0.20248560169748409,0.07098687507854619,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002f0,gated_pf_beam,3299,20259.688035977604,2.4781364697141504,0.016628265380859375,0.1227928292222672,0.20248560169748409,0.07098687507854619,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002c8,ridge_default,1156,2862.005089564305,1.5734620902487897,0.013623476028442383,0.05030403537866224,0.0,0.0006115734782361287,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002c8,ridge_gr_quality,1156,15102.099081543056,3.6144293535090477,0.015226364135742188,0.05030403537866224,0.0,0.0006115734782361287,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002c8,ridge_imputed_gr,1156,2278.5858249267476,1.4039569096884321,0.014442205429077148,0.05030403537866224,0.0,0.0006115734782361287,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr002c8,gated_pf_beam,1156,2862.005089564305,1.5734620902487897,0.013630867004394531,0.05030403537866224,0.0,0.0006115734782361287,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0012c,ridge_default,3463,19334.628560149762,2.362880024432329,0.015933513641357422,0.026458440887971113,0.0,0.010912380482587082,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0012c,ridge_gr_quality,3463,27195.378702303613,2.8023431216572576,0.017505645751953125,0.026458440887971113,0.0,0.010912380482587082,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0012c,ridge_imputed_gr,3463,24068.251696220854,2.636307265209913,0.017047405242919922,0.026458440887971113,0.0,0.010912380482587082,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0012c,gated_pf_beam,3463,19334.628560149762,2.362880024432329,0.0162045955657959,0.026458440887971113,0.0,0.010912380482587082,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00234,ridge_default,3474,1578.7069462501024,0.6741178901616197,0.016261816024780273,0.0,0.0,0.011079842283973745,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00234,ridge_gr_quality,3474,1192.6123192439445,0.5859151645872022,0.017898082733154297,0.0,0.0,0.011079842283973745,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00234,ridge_imputed_gr,3474,1999.786029974583,0.7587118340222275,0.01728534698486328,0.0,0.0,0.011079842283973745,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr00234,gated_pf_beam,3474,1578.7069462501024,0.6741178901616197,0.01650524139404297,0.0,0.0,0.011079842283973745,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0023a,ridge_default,3405,2022.3488412584343,0.7706718165521131,0.015598535537719727,0.6325088339222615,0.45697503671071954,0.0094622803102799,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0023a,ridge_gr_quality,3405,3984.484792477755,1.0817515562775426,0.016789913177490234,0.6325088339222615,0.45697503671071954,0.0094622803102799,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0023a,ridge_imputed_gr,3405,962.5335463567773,0.5316788433527807,0.016404151916503906,0.6325088339222615,0.45697503671071954,0.0094622803102799,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr0023a,gated_pf_beam,3405,2022.3488412584343,0.7706718165521131,0.01571202278137207,0.6325088339222615,0.45697503671071954,0.0094622803102799,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001b2,ridge_default,3868,26551.846581312555,2.62001713907104,0.01578068733215332,0.10908187352466148,0.0,0.10666594553611652,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001b2,ridge_gr_quality,3868,36803.141283341734,3.0846025390685865,0.01698613166809082,0.10908187352466148,0.0,0.10666594553611652,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001b2,ridge_imputed_gr,3868,22522.360483856697,2.4130355487280344,0.016907691955566406,0.10908187352466148,0.0,0.10666594553611652,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,1,tr001b2,gated_pf_beam,3868,26551.846581312555,2.62001713907104,0.01626896858215332,0.10908187352466148,0.0,0.10666594553611652,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000b8,ridge_default,3274,4903.5633245212575,1.223817210954364,0.018532514572143555,0.1334681496461072,0.1386682956627978,0.0067947089155226716,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000b8,ridge_gr_quality,3274,9384.675271505475,1.693051961837323,0.018316268920898438,0.1334681496461072,0.1386682956627978,0.0067947089155226716,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000b8,ridge_imputed_gr,3274,4286.076987104154,1.1441702367110804,0.017867326736450195,0.1334681496461072,0.1386682956627978,0.0067947089155226716,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000b8,gated_pf_beam,3274,4903.5633245212575,1.223817210954364,0.016884326934814453,0.1334681496461072,0.1386682956627978,0.0067947089155226716,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0019e,ridge_default,1329,15.732311306008665,0.10880122253028582,0.014203786849975586,0.059974905897114184,0.0,0.05056841925178192,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0019e,ridge_gr_quality,1329,91.88481517245478,0.26294164921087093,0.01580333709716797,0.059974905897114184,0.0,0.05056841925178192,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0019e,ridge_imputed_gr,1329,35.42150537796092,0.16325670115651097,0.01540827751159668,0.059974905897114184,0.0,0.05056841925178192,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0019e,gated_pf_beam,1329,15.732311306008665,0.10880122253028582,0.014459848403930664,0.059974905897114184,0.0,0.05056841925178192,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00251,ridge_default,3264,6473.059854973375,1.408249923743895,0.01630878448486328,0.027855153203342642,0.0,0.08248652143412025,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00251,ridge_gr_quality,3264,9788.012022124789,1.73169806636519,0.017125368118286133,0.027855153203342642,0.0,0.08248652143412025,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00251,ridge_imputed_gr,3264,9278.879772796727,1.686058732084447,0.017075061798095703,0.027855153203342642,0.0,0.08248652143412025,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00251,gated_pf_beam,3264,6473.059854973375,1.408249923743895,0.016048669815063477,0.027855153203342642,0.0,0.08248652143412025,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00025,ridge_default,2665,16802.074215384513,2.5109198074996346,0.01552271842956543,0.0,0.0,0.21162063583975876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00025,ridge_gr_quality,2665,13789.421529691808,2.2747015167936855,0.021021366119384766,0.0,0.0,0.21162063583975876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00025,ridge_imputed_gr,2665,14658.443073268096,2.3452833248131375,0.01733231544494629,0.0,0.0,0.21162063583975876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00025,gated_pf_beam,2665,16803.527378677936,2.5110283862846274,0.015848398208618164,0.0,0.0,0.21162063583975876,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000c9,ridge_default,1798,2919.2018250895235,1.2741988748130404,0.015980243682861328,0.024796084828711207,0.0,0.00501779134981751,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000c9,ridge_gr_quality,1798,2044.9643168931243,1.0664684781826623,0.01755809783935547,0.024796084828711207,0.0,0.00501779134981751,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000c9,ridge_imputed_gr,1798,1683.1089535610583,0.9675229411130888,0.017040252685546875,0.024796084828711207,0.0,0.00501779134981751,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000c9,gated_pf_beam,1798,2919.2018250895235,1.2741988748130404,0.015690326690673828,0.024796084828711207,0.0,0.00501779134981751,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00176,ridge_default,3439,6637.43926735913,1.3892621134745506,0.01666712760925293,0.03253929273084477,0.0,0.09146419509964808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00176,ridge_gr_quality,3439,5720.595718873736,1.2897470418906336,0.018466472625732422,0.03253929273084477,0.0,0.09146419509964808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00176,ridge_imputed_gr,3439,3554.341810165015,1.0166313716328177,0.01849079132080078,0.03253929273084477,0.0,0.09146419509964808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00176,gated_pf_beam,3439,6637.43926735913,1.3892621134745506,0.01708197593688965,0.03253929273084477,0.0,0.09146419509964808,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011d,ridge_default,1865,24160.836258530497,3.5992877057118124,0.014586925506591797,0.0581066376496191,0.1672922252010724,0.06058720581993784,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011d,ridge_gr_quality,1865,22205.148717057687,3.4505428501742794,0.015807151794433594,0.0581066376496191,0.1672922252010724,0.06058720581993784,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011d,ridge_imputed_gr,1865,24845.86713137581,3.6499562692577197,0.015736818313598633,0.0581066376496191,0.1672922252010724,0.06058720581993784,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011d,gated_pf_beam,1865,24160.836258530497,3.5992877057118124,0.014882802963256836,0.0581066376496191,0.1672922252010724,0.06058720581993784,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00157,ridge_default,2398,6664.004941035638,1.6670286577879883,0.014954090118408203,0.05119266055045868,0.13511259382819016,0.004185236253511285,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00157,ridge_gr_quality,2398,5629.9582107921515,1.532244235806376,0.016877174377441406,0.05119266055045868,0.13511259382819016,0.004185236253511285,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00157,ridge_imputed_gr,2398,7667.152976741438,1.788102765472996,0.01629471778869629,0.05119266055045868,0.13511259382819016,0.004185236253511285,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00157,gated_pf_beam,2398,6664.004941035638,1.6670286577879883,0.015118122100830078,0.05119266055045868,0.13511259382819016,0.004185236253511285,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011e,ridge_default,3354,36285.83248448321,3.2891752715158105,0.016475200653076172,0.07561978323159335,0.19439475253428742,0.0029406914236360313,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011e,ridge_gr_quality,3354,32444.711153142664,3.1102151099491224,0.01823258399963379,0.07561978323159335,0.19439475253428742,0.0029406914236360313,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011e,ridge_imputed_gr,3354,30179.500346146808,2.999677002396767,0.018099069595336914,0.07561978323159335,0.19439475253428742,0.0029406914236360313,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0011e,gated_pf_beam,3354,36285.83248448321,3.2891752715158105,0.01732325553894043,0.07561978323159335,0.19439475253428742,0.0029406914236360313,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00100,ridge_default,2857,31693.50402557507,3.3306577538085365,0.016499042510986328,0.03425006366182837,0.0,0.045953421550871204,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00100,ridge_gr_quality,2857,28439.848791860142,3.1550665285205985,0.017909765243530273,0.03425006366182837,0.0,0.045953421550871204,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00100,ridge_imputed_gr,2857,26651.465728241852,3.0542559533961935,0.01783299446105957,0.03425006366182837,0.0,0.045953421550871204,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00100,gated_pf_beam,2857,31693.50402557507,3.3306577538085365,0.016598224639892578,0.03425006366182837,0.0,0.045953421550871204,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00003,ridge_default,1293,33.60918348083764,0.1612240098321447,0.013992786407470703,0.6768050028425241,0.9613302397525135,1.764496717866868e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00003,ridge_gr_quality,1293,77.08922878125605,0.2441729712574594,0.015297174453735352,0.6768050028425241,0.9613302397525135,1.764496717866868e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00003,ridge_imputed_gr,1293,239.11409397091015,0.4300345261871434,0.014943361282348633,0.6768050028425241,0.9613302397525135,1.764496717866868e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00003,gated_pf_beam,1293,33.60918348083764,0.1612240098321447,0.014057636260986328,0.6768050028425241,0.9613302397525135,1.764496717866868e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000bf,ridge_default,1298,3889.406922255727,1.7310290059104536,0.019423723220825195,0.18295065950170986,0.3289676425269646,0.0005963114008596428,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000bf,ridge_gr_quality,1298,6374.050311054038,2.2160032720152882,0.016434192657470703,0.18295065950170986,0.3289676425269646,0.0005963114008596428,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000bf,ridge_imputed_gr,1298,2720.349670032486,1.4476881495865672,0.015578031539916992,0.18295065950170986,0.3289676425269646,0.0005963114008596428,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr000bf,gated_pf_beam,1298,3889.406922255727,1.7310290059104536,0.014180183410644531,0.18295065950170986,0.3289676425269646,0.0005963114008596428,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001dd,ridge_default,1107,112.22164605915097,0.31839373007714816,0.01394796371459961,0.0,0.0,0.0016430131515703542,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001dd,ridge_gr_quality,1107,270.675950517651,0.49448261219664313,0.016112804412841797,0.0,0.0,0.0016430131515703542,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001dd,ridge_imputed_gr,1107,120.40159229678002,0.32979366177457803,0.014876842498779297,0.0,0.0,0.0016430131515703542,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001dd,gated_pf_beam,1107,112.22164605915097,0.31839373007714816,0.013944149017333984,0.0,0.0,0.0016430131515703542,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0018d,ridge_default,2448,1883.0105019400085,0.8770425510848389,0.0165402889251709,0.75,0.9187091503267973,3.1369874519995886e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0018d,ridge_gr_quality,2448,196.2725904468653,0.2831549254098367,0.017495155334472656,0.75,0.9187091503267973,3.1369874519995886e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0018d,ridge_imputed_gr,2448,421.7123441350576,0.41505194185096345,0.01583695411682129,0.75,0.9187091503267973,3.1369874519995886e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0018d,gated_pf_beam,2448,1883.0105019400085,0.8770425510848389,0.01509404182434082,0.75,0.9187091503267973,3.1369874519995886e-05,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0014d,ridge_default,1766,7916.880945836903,2.117296635557416,0.014294147491455078,0.04645530603258474,0.144960362400906,0.0880883404063421,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0014d,ridge_gr_quality,1766,5669.837293245506,1.7918017171784806,0.01585841178894043,0.04645530603258474,0.144960362400906,0.0880883404063421,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0014d,ridge_imputed_gr,1766,6112.202673217833,1.86038797467575,0.015226364135742188,0.04645530603258474,0.144960362400906,0.0880883404063421,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0014d,gated_pf_beam,1766,8069.5318337946865,2.1376117103781507,0.014776468276977539,0.04645530603258474,0.144960362400906,0.0880883404063421,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0017d,ridge_default,2522,712.7724245610054,0.5316219494430805,0.015009880065917969,0.0,0.0,0.011131496520433567,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0017d,ridge_gr_quality,2522,855.4540455274645,0.5824059472242694,0.0164945125579834,0.0,0.0,0.011131496520433567,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0017d,ridge_imputed_gr,2522,758.5136046171787,0.5484147743427038,0.01598954200744629,0.0,0.0,0.011131496520433567,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr0017d,gated_pf_beam,2522,712.7724245610054,0.5316219494430805,0.015296459197998047,0.0,0.0,0.011131496520433567,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00283,ridge_default,2891,3180.9454008580815,1.0489482470853022,0.015793323516845703,0.12213079255088788,0.1345555171221031,0.016513107693139822,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00283,ridge_gr_quality,2891,2417.4299963922845,0.9144351414650127,0.017491817474365234,0.12213079255088788,0.1345555171221031,0.016513107693139822,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00283,ridge_imputed_gr,2891,3495.0779887663866,1.0995231803209462,0.017832040786743164,0.12213079255088788,0.1345555171221031,0.016513107693139822,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00283,gated_pf_beam,2891,3180.9454008580815,1.0489482470853022,0.015825510025024414,0.12213079255088788,0.1345555171221031,0.016513107693139822,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00229,ridge_default,2526,25202.679444789643,3.15868766690135,0.018311500549316406,0.0,0.0,0.004273669934396707,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00229,ridge_gr_quality,2526,21895.69968024382,2.944169034975714,0.01701951026916504,0.0,0.0,0.004273669934396707,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00229,ridge_imputed_gr,2526,24166.817782765473,3.0930935877377115,0.01630377769470215,0.0,0.0,0.004273669934396707,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr00229,gated_pf_beam,2526,25202.679444789643,3.15868766690135,0.015219688415527344,0.0,0.0,0.004273669934396707,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001c1,ridge_default,2723,9282.682587117843,1.8463453183421636,0.015551328659057617,0.7447835833764442,0.6136614028644877,0.001155516101671275,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
same_well_masked,2,tr001c1,ridge_gr_quality,2723,5896.865151047125,1.4715898292086875,0.016984224319458008,0.7447835833764442,0.6136614028644877,0.001155516101671275,synthetic,SYNTHETIC,Absolute hidden-suffix TVT RMSE,TVT hidden suffix
