well_id,valid_gr_fraction,missing_fraction,longest_contiguous_missing_gap,prefix_gr_quality,hidden_region_gr_quality,number_of_valid_gr_segments,signal_variance,signal_stability
tr000ea,0.2255558211809706,0.7744441788190294,6010,0.4667972073327862,0.4204108061238181,3,125.4648353912819,2.6560285673727853
tr000eb,0.9489808082012159,0.051019191798784114,428,0.30509726287277117,0.6608715374178568,2,36.82619589953942,5.435158492743847
tr000ec,1.0,0.0,0,0.9089286667467997,0.9166190851029774,1,107.34623287360662,5.65642125196636
tr000ed,1.0,0.0,0,0.9491934185310575,0.985992532688945,1,421.6838008268603,5.689102633846788
tr000ee,1.0,0.0,0,0.9735507154424717,0.9329724879139764,1,262.7750381932239,5.729461597505534
tr000ef,0.8381270903010033,0.1618729096989967,668,0.9371789959884206,0.8334308143142634,3,127.44008741479462,5.281164372840035
tr000f0,0.9698345292136477,0.030165470786352344,206,0.965312466480511,0.8636304676188149,2,605.7472370901068,5.624829894210639
tr000f1,0.9220591505448077,0.07794084945519231,480,0.8543441163982882,0.8931336758858405,3,184.6286962147902,5.383871313661912
tr000f2,1.0,0.0,0,0.8966843405790603,0.4451754326042658,1,189.64819374688756,5.430805791854041
tr000f3,0.4285063752276867,0.5714936247723132,3765,0.018398275869232587,0.10554500792597196,2,21.268123442889515,3.7534076308214477
tr000f4,0.3271186440677966,0.6728813559322033,5955,0.02463756419975597,0.02327147389574072,2,17.134749321499122,3.3464363138467554
tr000f5,0.8380281690140845,0.1619718309859155,518,0.8014951670324224,0.1387753722897723,3,37.56750821502026,5.328224239286824
tr000f6,0.886418666079683,0.113581333920317,412,0.9816319990832401,0.405105756547457,3,531.2324166847945,5.3531453130073
tr000f7,0.7253481894150418,0.27465181058495824,691,0.2174693419207386,0.03424509209739813,3,19.513050885439068,4.885517598250504
tr000f8,0.4049540773726691,0.5950459226273309,2138,0.35134205694944404,-0.08602396580573869,2,19.454692359686927,3.7587293465204548
tr000f9,0.46267971856836954,0.5373202814316305,3295,0.343112171039366,0.8356373140150006,3,90.61631243696279,3.8458798945882267
tr000fa,1.0,0.0,0,0.9072489014050742,0.46888535382958535,1,178.92193833576675,5.535098836315887
tr000fb,0.8574487065120429,0.14255129348795714,620,0.4508041822396302,-0.21893687285838423,3,21.817326958569417,5.227188662330939
tr000fc,0.3667924528301887,0.6332075471698113,3356,0.8313491697018354,0.08943978028552732,2,73.08873168982937,3.374034937097195
tr000fd,0.875319459656809,0.12468054034319098,683,0.7632584308755365,0.9740054802381615,2,316.92816770705645,5.26079371310504
tr000fe,0.4647741935483871,0.5352258064516129,4148,0.7661200597836658,0.6032277847672133,2,64.20132414943174,3.812041309206575
tr000ff,1.0,0.0,0,0.6477490534129393,0.642171846178057,1,35.35499262491583,5.753617646132725
tr00100,0.9657499363381716,0.03425006366182837,269,0.7896256989652274,0.4907546358224012,2,46.38503872827343,5.494236376984489
tr00101,0.825535561268209,0.17446443873179096,570,0.7505159169438731,0.7343543224471845,3,87.29067695814273,5.150986441705232
tr00102,1.0,0.0,0,0.9817331946910925,0.628113478140343,1,349.13386021895826,5.583286600599619
tr00103,0.8959731543624161,0.10402684563758391,372,0.9781102735289944,0.9218549555936209,2,307.8057012383815,5.611583855433535
tr00104,1.0,0.0,0,0.9060892212157924,0.5065222641993244,1,71.8719928190283,5.695945959891216
tr00105,1.0,0.0,0,0.8907210084570008,0.9702373871429943,1,959.987390425412,5.67735949860758
tr00106,1.0,0.0,0,0.510632270718694,0.9941038653061199,1,1013.0507472609455,5.743561459556443
tr00107,1.0,0.0,0,0.9503941921144505,0.608345273928872,1,337.2680195226277,5.714252798022495
tr00108,0.8416982323232324,0.15830176767676762,613,0.37125651672429283,0.1750466241000304,3,18.166727948101457,5.184230000904494
tr00109,1.0,0.0,0,0.3575363982367363,0.7558864145318267,1,63.99541351685742,5.70777825730277
tr0010a,1.0,0.0,0,0.8692082834617104,-0.07518896729140154,1,252.79847092704563,5.748062254921233
tr0010b,0.9288911845730028,0.07110881542699721,413,0.984344560446517,0.9491674661258516,2,881.6513948746347,5.445576933924896
tr0010c,1.0,0.0,0,0.4549707192972508,0.6768028541768388,1,53.86780912472164,5.584158509508248
tr0010d,0.8823838277763193,0.1176161722236807,448,0.2704929945678552,0.5837965854161523,2,27.738469647700075,5.308526326699249
tr0010e,0.9761161124379938,0.023883887562006212,130,0.8996321251006143,0.9570002748444677,2,315.0855020735257,5.555551460455635
tr0010f,0.9437148217636022,0.05628517823639778,240,0.3165434059478111,0.8777127408079951,2,95.93265369507355,5.446566328592864
tr00110,0.9379755591422643,0.06202444085773573,538,0.3768790571678128,0.49108917350054365,2,19.867393952671247,5.425642875164223
tr00111,0.2542372881355932,0.7457627118644068,6600,0.5848374881773174,0.43206338127027233,2,586.007815217932,2.8992877932544197
tr00112,0.8976460697772173,0.10235393022278272,487,0.6116500152115482,0.3666195343718167,1,44.387516051027696,5.477865911251999
tr00113,0.9847214458729271,0.015278554127072907,82,0.9183582087985531,0.6995842214096542,2,96.6879971622489,5.592772981889082
tr00114,0.8267867407549339,0.17321325924506614,542,0.16640708592167905,0.2729308190474153,3,27.436712348849245,5.119094082776207
tr00115,1.0,0.0,0,0.26904635191923926,0.9423785552653616,1,145.27599323429618,5.653041592383455
tr00116,0.44068671743900867,0.5593132825609913,3890,0.4969014033523598,0.35401784709832174,3,21.03882883380945,3.7555739505437375
tr00117,1.0,0.0,0,0.8352744115364505,0.6391270299675702,1,156.574823570358,5.632635926145638
tr00118,0.9503685503685504,0.04963144963144961,202,0.9011561277836362,0.4949647470328078,2,153.45564010060906,5.40945114908084
tr00119,0.9421957843010474,0.057804215698952555,447,0.9752254756131251,0.5305720344055491,1,508.43259419162126,5.421224662996453
tr0011a,1.0,0.0,0,0.376470670674553,0.12267991851980099,1,17.687205547005956,5.5506792983089355
tr0011b,0.4571593979158626,0.5428406020841374,2813,0.011020725441956081,0.5154655529997565,2,23.802776366603727,3.8106387653015834
tr0011c,0.9603174603174603,0.03968253968253965,190,0.7635942580760006,0.44153608886738094,2,63.132684758358565,5.524709792463362
tr0011d,0.9418933623503809,0.0581066376496191,267,0.9459873022926429,0.725877124850942,2,103.72816446975816,5.455797671418928
tr0011e,0.9243802167684066,0.07561978323159335,607,0.40605313950321503,0.4506988165240958,2,21.292001474334015,5.417314054590324
tr0011f,1.0,0.0,0,0.9891189136340393,0.7015510396398602,1,1273.758771619018,5.5859625444333645
tr00120,0.39602763385146805,0.6039723661485319,3330,0.18137056066672982,-0.053534054444539174,3,21.46730997930231,3.5859720698924957
tr00121,0.8415393322014714,0.15846066779852863,457,0.7527774546348759,0.8605899632883948,3,93.13473393160004,5.255729620494986
tr00122,1.0,0.0,0,0.7010622408348046,0.2611614551376166,1,28.45671947511421,5.654061912057311
tr00123,0.28857821155367974,0.7114217884463203,2343,0.33545620533841514,0.9691371759319181,3,70.59524157654579,2.988540356221415
tr00124,1.0,0.0,0,0.5546268951165739,0.9877436853884606,1,519.5603631216037,5.687133857355694
tr00125,1.0,0.0,0,0.15334618862998076,0.7137649037721924,1,33.29384644003755,5.581142017907571
tr00126,0.8920578332343039,0.10794216676569612,449,0.8111604322797313,0.8268188697761796,3,94.1818706668279,5.373211232418269
tr00127,1.0,0.0,0,0.264024062995799,0.1437567128357574,1,20.067515820091106,5.669587953818891
tr00128,0.9519230769230769,0.04807692307692313,350,0.795226304223797,0.6039123577073519,2,38.95248173982792,5.5251629411585395
tr00129,0.9073856975381008,0.09261430246189917,553,0.8442240330772545,0.44003574586208494,2,50.125810695426175,5.319334230232789
tr0012a,0.8513399153737659,0.14866008462623415,527,0.10039327269764463,0.047407822748271565,2,17.287959203805016,5.400011242783236
tr0012b,0.34084352246187666,0.6591564775381233,4798,0.31536558017893385,0.356750561925118,2,216.055284696483,3.3203978515757555
tr0012c,0.9735415591120289,0.026458440887971113,205,0.9157562817185458,0.4351079276468205,2,99.72358278992847,5.616846565706825
tr0012d,0.9376181474480151,0.06238185255198492,363,0.9849654249827133,0.7929207215437521,2,941.6626766013607,5.480301757327193
tr0012e,1.0,0.0,0,0.09726732563841417,0.47215237902171137,1,19.67915864112603,5.706410122819914
tr0012f,0.4,0.6,2781,0.985967905140667,0.9690736854808378,2,599.4122531841352,3.5420337820293994
tr00130,0.8984228815824645,0.10157711841753547,380,0.34150889423419395,0.18353589029520154,2,24.615949548766473,5.495178205628965
tr00131,0.3140707085048985,0.6859292914951015,4307,0.22644744205587336,0.12010186179471023,3,47.15065041790168,3.163290123027207
tr00132,0.9480348193088894,0.05196518069111056,197,0.32873156028314754,0.48312440302482706,2,29.121113418858716,5.60446633256497
tr00133,1.0,0.0,0,0.8505411251156377,0.7550805812083844,1,50.222250342156535,5.690112576488825
tr00134,0.8101545253863135,0.1898454746136865,602,0.8128372403375542,0.25771927107319276,3,52.6004944217945,5.077684657632954
tr00135,0.9609019445593712,0.03909805544062883,189,0.9179476436573782,0.9689725749390782,2,489.1669234915465,5.641631073225577
tr00136,0.43682008368200836,0.5631799163179916,2019,0.8632143195358487,0.6307667802480471,2,120.84955083835604,3.5447738394882875
tr00137,0.7729631551634665,0.22703684483653352,680,0.7983101847142122,0.2090835240917153,3,142.50208801126854,5.048035109452779
tr00138,0.891042345276873,0.10895765472312702,405,0.5825836254599714,0.5705984720016787,3,37.16462603057109,5.327257809346484
tr00139,1.0,0.0,0,0.8937854884467443,0.9787591295317514,1,290.9034495675929,5.557084731711335
tr0013a,0.9269903605855052,0.07300963941449479,409,0.6128878123384361,0.4369103408363372,2,29.123023316324502,5.513011245218614
tr0013b,0.8991727797721243,0.10082722022787571,552,0.9829768081774652,0.7443925326553882,3,442.13749390120245,5.3083180011236495
tr0013c,1.0,0.0,0,0.9513767333509313,0.9540176757158839,1,648.289992090131,5.732751671553315
tr0013d,0.9159132007233273,0.08408679927667273,525,0.7561712179308764,0.578655151948718,3,46.76673245357671,5.492573652961228
tr0013e,1.0,0.0,0,0.6957257251989437,0.822354486114409,1,38.23857239364968,5.6381722676652695
tr0013f,0.45187413234613605,0.548125867653864,2369,0.7018865245589133,0.002165523742360026,2,39.15992883210219,3.8028965744287277
tr00140,0.9363277983514514,0.06367220164854859,533,0.8816042009914918,0.6164792964001669,2,58.66315004421493,5.370439472298696
tr00141,0.9236650949407417,0.07633490505925833,599,0.9397110083531288,0.43366650022093145,2,184.3457882613877,5.449191836107221
tr00142,1.0,0.0,0,0.817667839792511,0.9734887787116332,1,382.51245195390067,5.648708135342145
tr00143,1.0,0.0,0,0.9860563648846199,0.9726733988523878,1,512.4252884922217,5.707400778609297
tr00144,0.8630289532293987,0.13697104677060135,635,0.7179247600707449,0.48452448087406347,3,44.35720799754843,5.198331763989398
tr00145,0.8991723100075244,0.1008276899924756,402,0.6975685392064643,0.45806067785067667,2,31.759557831868687,5.29651348259478
tr00146,0.9391794279110084,0.06082057208899161,421,0.785933971435886,0.8712674571118375,2,151.70026447656537,5.4746900401898815
tr00147,0.2879240639831253,0.7120759360168747,4051,0.5860042580961567,0.4706768062767804,2,22.456304580245693,3.0646330136194275
tr00148,0.2945340149429807,0.7054659850570193,3588,0.033221220309546586,0.10730851384295555,2,42.13903848994037,3.105362285820404
tr00149,0.9209885137486947,0.07901148625130527,315,0.9785625952379533,0.7732560465449557,3,715.818799019019,5.333539169945482
tr0014a,0.8955157941241441,0.10448420587585594,473,0.39006695381179574,0.869970915733825,2,87.86436571823631,5.472573318080985
tr0014b,1.0,0.0,0,0.9056683738032534,0.5732843527350362,1,79.41965806124585,5.630014113627846
tr0014c,0.9433819828887771,0.05661801711122294,225,0.8764018675109537,0.7111320047882971,2,155.62341530004676,5.419743457871578
tr0014d,0.9535446939674153,0.04645530603258474,211,0.9816410781525589,0.6698041300433105,2,483.09147670317424,5.621981177490693
tr0014e,0.8574952041655248,0.14250479583447517,520,0.20874725859043305,0.012681831484915987,1,18.539778245548224,5.236443561052158
tr0014f,0.257954406924296,0.742045593075704,6087,0.11008765569042897,0.04811118108725231,2,15.94092171292942,2.847329497773623
tr00150,1.0,0.0,0,0.27145435217273084,0.8924607212839212,1,92.3433339676132,5.623439162823766
tr00151,0.8756464774163889,0.1243535225836111,581,0.9357492958119712,0.2653441594504317,3,146.17874321195242,5.353234008505111
tr00152,1.0,0.0,0,0.9875071465787564,0.9847227715706867,1,889.3070980712994,5.722063507419961
tr00153,0.9031537817471392,0.09684621825286077,694,0.7840886277794188,0.7192280183185522,2,158.52890329299257,5.343534262182276
tr00154,0.8213627992633518,0.17863720073664824,561,0.4331524255532193,0.9068948896183122,3,59.73494075098812,5.253595299576985
tr00155,1.0,0.0,0,0.5998917717095318,0.9438523231412017,1,109.58876742709252,5.697563849581801
tr00156,0.45929816185247074,0.5407018381475293,2100,0.9594943912801462,0.8709719263090229,3,83.11735157597762,3.849163042209011
tr00157,0.9488073394495413,0.05119266055045868,279,0.6396564717695206,0.938977630314547,2,140.1679389380508,5.571030923368382
tr00158,1.0,0.0,0,0.9341481349021561,0.9669136114556642,1,297.84534115348623,5.685911463570331
tr00159,0.8687332567929583,0.13126674320704168,533,0.8318542838060722,0.4739858472092477,3,46.444247431694485,5.278435510474126
tr0015a,1.0,0.0,0,0.8488615383398468,0.21479221351363403,1,48.90516505697931,5.709931679980921
tr0015b,0.4855757862378813,0.5144242137621187,4351,0.9279507814019983,0.267616031206243,2,1007.2236654741804,3.855250069775456
tr0015c,0.9637144903318214,0.03628550966817856,152,0.8401335476409014,-0.022731877495034438,2,53.13423946779449,5.538218700881107
tr0015d,1.0,0.0,0,0.9075263520512711,0.7922789757709234,1,111.7515956971288,5.546532616160532
tr0015e,0.23548313059444573,0.7645168694055543,3331,0.08535544527161865,-0.024466432017847536,2,15.844036863371722,2.572337816520632
tr0015f,0.8847631241997439,0.1152368758002561,450,0.9117934211133666,0.4355255661184151,2,511.54643898525535,5.419497276999807
tr00160,1.0,0.0,0,0.8447806113433708,0.9284605270782356,1,357.1613747237437,5.602150938962782
tr00161,0.8615474112856312,0.13845258871436883,603,0.6728557284944223,0.46191435673882225,3,28.26653498993562,5.267005184495841
tr00162,1.0,0.0,0,0.910541799166064,0.9128355159562951,1,375.5477132025141,5.5627347603211525
tr00163,0.9086474501108648,0.09135254988913522,471,0.9579604468663874,0.674584870177001,3,342.64468904907085,5.398379333286599
tr00164,0.9569260890846794,0.043073910915320646,352,0.9165768620967719,0.282704686065257,2,204.1363997563596,5.508272331257063
tr00165,0.8733681462140992,0.1266318537859008,582,0.46059170981334446,0.3766524052675657,1,21.20594594161224,5.361774674822583
tr00166,0.9327600789399493,0.06723992106005072,350,0.9776029041057884,0.1783913404682989,3,899.8789470365934,5.621773614802167
tr00167,0.8603603603603603,0.13963963963963966,618,0.96954030423233,0.2682904169791469,3,231.7178354051738,5.221565913753955
tr00168,0.9629168396291684,0.03708316037083159,268,0.7669820397185685,0.6767691468821087,2,79.70388187492215,5.517914622883733
tr00169,0.8579665307270427,0.14203346927295735,695,0.7129058174689445,0.9215943952294707,3,113.54754894092692,5.207037005305089
tr0016a,0.8772655007949126,0.12273449920508739,603,0.8020990884628364,0.9468431017879819,3,91.20739355677189,5.351596599630915
tr0016b,0.9395520098189629,0.06044799018103708,394,0.9769452253834253,0.3912866668267813,2,392.8262738407713,5.540521828868271
tr0016c,0.9136406396989651,0.08635936030103486,459,0.7664962336853969,0.44214500246856636,2,36.894053551265735,5.369531048089649
tr0016d,1.0,0.0,0,0.567736959213922,0.982712943110789,1,309.50154286030414,5.606921520947756
tr0016e,0.322007200720072,0.677992799279928,3013,0.09207273798860698,0.187042929767457,2,51.37788104021328,3.2648281975236775
tr0016f,0.8923386196113469,0.10766138038865314,499,0.9827624708739863,0.9859894387917668,3,542.4486729203501,5.3305716005295825
tr00170,0.9223563321923978,0.07764366780760223,431,0.733969196722656,-0.0314258639304864,2,113.5982376905633,5.491778908152137
tr00171,0.9220462850182704,0.07795371498172965,640,0.9432607339655208,0.8645368490754068,2,316.8617166798964,5.422206908946257
tr00172,0.9144528393858152,0.08554716061418477,351,0.797521946098564,0.14471973476838962,2,67.58747300955082,5.485648692125519
tr00173,0.9140055651252154,0.08599443487478464,649,0.9761684315629949,0.8553087340194998,2,854.353581233653,5.351102295923879
tr00174,1.0,0.0,0,0.8918024593317612,0.34772476928062096,1,122.97678745819415,5.671975739015156
tr00175,0.33234993759219333,0.6676500624078067,5370,0.7780038674975313,0.5329964072306579,3,89.31605090206968,3.277593967023588
tr00176,0.9674607072691552,0.03253929273084477,265,0.9688110288034448,0.4907669230006723,2,478.0110169890851,5.642517013515448
tr00177,0.8752052545155994,0.12479474548440062,422,0.1433257616250582,0.15333684065639136,3,17.45903340230767,5.240936719875657
tr00178,0.957076923076923,0.04292307692307695,279,0.5501671345386269,0.5737821903698966,2,55.13100564125636,5.618783453570117
tr00179,0.9362490733876946,0.06375092661230541,295,0.784240984381428,0.9620866525414986,3,414.63875339092476,5.494132921840892
tr0017a,0.8722151495862508,0.1277848504137492,610,0.9476027688019842,0.10236353198601021,3,405.1019291757934,5.304531654697605
tr0017b,0.9463533018265423,0.053646698173457685,246,0.16024281485711542,0.26427691432700867,3,17.034674119894554,5.515222672385977
tr0017c,0.909499867689865,0.09050013231013498,197,0.9466294581152382,0.9268549751952805,3,162.1175095860013,5.503178685489381
tr0017d,1.0,0.0,0,0.7194561222031629,0.16122863136581625,1,33.01652263684574,5.755800345108322
tr0017e,1.0,0.0,0,0.3605703973503462,0.6273572386374752,1,30.543008934567105,5.684466270895517
tr0017f,0.9412547107071603,0.05874528929283973,265,0.651612372067986,0.6101773685879545,2,29.275351384098737,5.482186915957104
tr00180,0.9703815261044176,0.029618473895582365,118,0.5442548821854452,0.19540995429267985,2,21.152295891905545,5.606913546779782
tr00181,1.0,0.0,0,0.9902490586045639,0.581381021786598,1,591.0671322734868,5.60013561428316
tr00182,0.9699488491048593,0.030051150895140655,235,0.7886449529116913,0.7555845939870087,2,47.99083541321907,5.705879251574629
tr00183,0.8685213414634146,0.13147865853658536,532,0.7280716541052651,0.6972202603721382,3,40.3959833941038,5.178944494754039
tr00184,0.8223666395884105,0.1776333604115895,505,0.7054515491529271,0.2085808741749472,2,38.937244989642736,5.277361469277408
tr00185,0.9751662971175167,0.02483370288248332,112,0.9283022736743481,0.7546631785839093,2,241.05146077782004,5.620110154221107
tr00186,0.49651245551601425,0.5034875444839857,3537,0.5314177712252052,0.8848971225141001,2,98.3349634960537,4.029114303283728
tr00187,0.2797971259509721,0.7202028740490278,2556,0.4371072627294883,0.06591700275422303,2,19.641350990117317,2.9858933843799584
tr00188,0.9578367103694875,0.042163289630512524,283,0.6901756389848301,0.7119447472058439,2,69.53600403497305,5.564414301540352
tr00189,1.0,0.0,0,0.7151091905446393,0.3862227328550932,1,31.861706345450763,5.62125971998449
tr0018a,0.831152801777339,0.16884719822266103,684,0.9297514927383596,0.06030264410687903,2,91.33260331324186,5.1604641346350455
tr0018b,0.9180248702161052,0.08197512978389476,344,0.9744628753167648,0.7537736459675194,3,254.04014189541283,5.379456400103962
tr0018c,1.0,0.0,0,0.9839405064689863,0.9583121816169904,1,441.4045320007957,5.654507148285794
tr0018d,0.25,0.75,4068,0.09666020742482041,0.13606766643452387,2,17.47234388549229,2.8235125450655785
tr0018e,1.0,0.0,0,0.38548907776216573,0.16991651684672454,1,17.96345264617381,5.579005821310513
tr0018f,0.882638010956595,0.117361989043405,557,0.9242240323749001,0.23964928692740048,2,138.88524183476312,5.3376300084674355
tr00190,1.0,0.0,0,0.7398986337481941,0.22242460269402642,1,51.02240043845283,5.636268235415864
tr00191,1.0,0.0,0,0.936440073428444,0.7888746939901785,1,359.5518286938854,5.620389734737017
tr00192,1.0,0.0,0,0.8690316209378794,0.3922017720083307,1,170.8233762110489,5.590663898825157
tr00193,1.0,0.0,0,0.9234295768492806,0.6829025960930308,1,102.61817518031152,5.526139916320964
tr00194,0.8254148670152307,0.1745851329847693,405,0.4729810051368985,0.0396589364190647,3,23.237974837203698,5.268440052600769
tr00195,0.4218694043213561,0.5781305956786439,4843,0.4167041381723004,0.8599475931461704,2,489.8855620219313,3.696287062023662
tr00196,1.0,0.0,0,0.40670709676414085,0.7897459529670893,1,34.828359460033404,5.614260325526228
tr00197,0.41776249241351404,0.582237507586486,2770,0.40706652091546225,0.36820581478925324,3,22.792221935509268,3.643123528852654
tr00198,1.0,0.0,0,0.7915921531981349,0.33914335674000506,1,54.10250090830913,5.687741466546327
tr00199,0.8786343612334802,0.12136563876651985,551,0.946095374163794,0.8730789281869626,2,418.50626613003925,5.381447243499118
tr0019a,1.0,0.0,0,0.3778787907287015,0.8076589945023324,1,54.13626836525293,5.715483871448335
tr0019b,0.9321279179597896,0.06787208204021045,365,0.6360790464377324,0.8013624035386856,3,114.009143097483,5.464079720491583
tr0019c,0.36670780623264426,0.6332921937673557,4105,0.29397245292658913,0.07402124623061553,2,54.63824612379745,3.4988582427451442
tr0019d,0.9437751004016064,0.05622489959839361,294,0.14548915458290979,0.18837517819285454,2,17.05678845519958,5.483070464038398
tr0019e,0.9400250941028858,0.059974905897114184,239,0.600144611380935,0.6908926488252639,2,49.3161277532256,5.441148072131018
tr0019f,0.47274554132127605,0.527254458678724,2099,0.2285891136545788,0.10951832459850816,2,30.154293743092786,3.830408220107362
tr001a0,0.9599847075315407,0.04001529246845925,314,0.9728616719632357,0.27679269408252055,2,214.66315295609783,5.5543611050644435
tr001a1,0.22784953546340359,0.7721504645365964,6815,0.2535923794987379,0.5403657072941048,2,375.39112386208126,2.720677037464849
tr001a2,1.0,0.0,0,0.9429050591058981,0.908040579843194,1,122.01232960031936,5.5884145550235
tr001a3,0.2678180491364631,0.7321819508635369,3010,0.37960498382080027,0.18490897215662905,2,54.480905980394475,3.018451022769636
tr001a4,1.0,0.0,0,0.9632704591201898,0.6961805778663828,1,164.52869491559306,5.622657506147082
tr001a5,0.3038461538461538,0.6961538461538461,2715,0.027031736821910356,0.5086229876886423,2,24.29060300117712,3.1771913852180687
tr001a6,1.0,0.0,0,0.07431069455202081,0.07734426390743876,1,16.163928716350572,5.5413950451102245
tr001a7,0.9395330535152151,0.0604669464847849,263,0.981945744197404,0.9141189791662655,3,348.181633348836,5.479852771613586
tr001a8,0.8679769280068361,0.13202307199316388,618,0.858664535562018,0.684006611764529,2,71.85494868480974,5.2702142939436625
tr001a9,0.9720642768850433,0.027935723114956734,226,0.15232258899238985,0.9851530337683558,2,520.6912572621249,5.5430010899875235
tr001aa,0.9366578516559627,0.06334214834403729,258,0.003757893724671301,0.1791514221132078,3,17.26052977251457,5.508653657070122
tr001ab,1.0,0.0,0,0.9896226362818021,0.8054617610517919,1,583.4612150287265,5.656054762065997
tr001ac,0.4712205270457698,0.5287794729542302,3050,0.7313003317006639,0.9016215204348486,2,124.13129296629364,3.9200426645129216
tr001ad,1.0,0.0,0,0.6417983344935875,0.4543503173188918,1,27.310862245634674,5.637781955463291
tr001ae,0.8577254191209787,0.14227458087902134,628,0.5670668844683683,0.7166147971398633,2,125.52578441826489,5.294605665082433
tr001af,0.3664703844821614,0.6335296155178386,5487,0.8494336307710708,0.32380627164860065,2,61.69465650524342,3.3573922891528465
tr001b0,0.23694121499918128,0.7630587850008187,4003,0.16473672177398366,0.2711890134838879,2,22.327387740125847,2.821582369999523
tr001b1,1.0,0.0,0,0.14512660521459042,0.13776976059142898,1,16.176541338748915,5.57002595000732
tr001b2,0.8909181264753385,0.10908187352466148,484,0.9853101073218856,0.6543264406037468,3,410.70501349776805,5.330307316070061
tr001b3,0.22508911899507725,0.7749108810049228,4327,0.48230739808938444,0.058623301314847685,3,18.9623858224902,2.7111708937111185
tr001b4,0.2019277108433735,0.7980722891566265,4968,0.17468976123877555,0.7025828530881806,2,401.8480744203334,2.608031712574817
tr001b5,1.0,0.0,0,0.9794831771600216,0.9872151354116069,1,569.2025631416941,5.684525761771213
tr001b6,0.8676187419768935,0.13238125802310652,570,0.9901958330543156,0.3756403734352707,3,893.8359383968462,5.3908818333673
tr001b7,1.0,0.0,0,0.9550069450246991,0.5475645340215575,1,480.9160373342258,5.740113306117342
tr001b8,1.0,0.0,0,0.984416995696436,0.9755161184034479,1,562.4634824243177,5.606711284388359
tr001b9,0.8701329534662868,0.12986704653371317,547,0.25449377235541826,0.9242242004381139,2,95.44611358246985,5.265527598304223
tr001ba,0.8229095074455899,0.17709049255441012,579,0.6839875163667373,0.8382010401055227,3,43.2239847862054,5.000344217232187
tr001bb,0.29865071637223534,0.7013492836277646,4717,0.9550639495912155,0.05535919563541285,3,611.8661018055757,3.123452180557421
tr001bc,0.9674362089914945,0.03256379100850548,177,0.9600886213189749,0.8911369962790882,3,348.65628816418507,5.570245391175171
tr001bd,0.8958546571136131,0.10414534288638688,407,0.9236301390231587,0.8291297412720849,2,98.5032637137512,5.338662076299889
tr001be,0.8679691388750622,0.13203086112493778,602,0.9709436644175355,0.8638980634932455,2,1052.5535418775048,5.3029582187434885
tr001bf,1.0,0.0,0,0.9628769078419448,0.21639783282565306,1,335.1096617978843,5.676162312016777
tr001c0,0.9266833879992282,0.07331661200077177,380,0.8995540449901998,0.20367431740142716,2,110.84203822262421,5.417606662135222
tr001c1,0.25521641662355576,0.7447835833764442,4319,0.20512949495484675,-0.06357571980476118,2,23.590900345014205,2.9616276086049003
tr001c2,0.8168868168868169,0.18311318311318314,391,0.9579119464311354,0.8423118909405469,3,563.6980952428446,5.1522872505207715
tr001c3,1.0,0.0,0,0.9627032784175575,0.9739068279046781,1,417.99544424568273,5.6714155059820754
tr001c4,0.8914048796045287,0.10859512039547126,681,0.47265019713980694,0.9777987489332902,2,658.8764605124977,5.397531780847377
tr001c5,0.9605418138987044,0.03945818610129559,335,0.8823386303669308,0.901940261623967,2,87.22087029950004,5.54027003308489
tr001c6,0.9492983250339521,0.05070167496604794,448,0.8281590581371487,0.8906787341201082,2,70.82357282466431,5.485006155759641
tr001c7,0.803844173674275,0.19615582632572504,668,0.7793875669726852,0.7138989333194544,3,38.1215257045309,5.019326298515172
tr001c8,0.8944404069767442,0.1055595930232558,581,0.6326994206171642,0.9766039750127187,2,530.3327005694982,5.387008154367144
tr001c9,0.9742004837409298,0.025799516259070177,192,0.9158183116438444,0.5611026843670641,2,161.91500898810762,5.537804383771302
tr001ca,0.8505528680027643,0.1494471319972357,454,0.7092335085065996,0.8293040234956038,3,84.0377266794086,5.208204679275849
tr001cb,0.8658764815970056,0.1341235184029944,418,0.9667292839510674,0.8797702707944396,3,628.2018550169807,5.031119460264432
tr001cc,1.0,0.0,0,0.44367598348016735,0.9169779389214311,1,151.4632173334792,5.663476375077168
tr001cd,0.9198572800878276,0.08014271991217237,409,0.8183894182741497,0.27894181424460646,3,48.987431971661316,5.413725255923033
tr001ce,0.36490639843531714,0.6350936015646829,2273,0.7335997798044924,0.17027812048061594,2,22.7010969560267,3.4369350873699265
tr001cf,1.0,0.0,0,0.6958851140423099,0.883135295253946,1,52.2488921512863,5.692583767995514
tr001d0,0.46306467884766284,0.5369353211523371,4790,0.9669045434494231,0.4118652809769164,2,555.0682779925155,3.828646883531832
tr001d1,0.31607879065506184,0.6839212093449382,2986,0.923624419349778,0.3432127344496178,2,141.51784437238587,3.2423821560427113
tr001d2,0.9618211999051458,0.03817880009485419,322,0.9672879283114602,0.9884354411653222,2,816.5441541070833,5.585284175176103
tr001d3,1.0,0.0,0,0.9787549287047341,0.9713517512645885,1,532.495790789612,5.652251846356911
tr001d4,1.0,0.0,0,0.9567624474494795,0.8286259396413016,1,560.8703711353259,5.7352897711001845
tr001d5,0.8942292974131333,0.10577070258686672,691,0.9810534274464726,0.6668180099302466,2,454.233578779545,5.285835973085826
tr001d6,0.36664423508299687,0.6333557649170032,5425,0.908203956092386,0.294316276208432,3,321.7731036532886,3.478390701437661
